Column1,公司名稱,分公司名稱,分公司地址,分公司狀態,修正地址,lon,lat,_1
14467,全家便利商店股份有限公司,台北市第五八七分公司,臺北市萬華區華中里萬大路486巷59弄1號1樓及57號1樓,1,0,121.4959257,25.0203937,
18736,萊爾富國際股份有限公司,第三七九六分公司,新北市三重區高華里進安街76號1樓,1,0,121.4959564,25.0845444,
8703,統一超商股份有限公司,新北市第一二一一分公司,新北市中和區捷運路69、71號1樓,1,0,121.49599135,25.022947,
2445,統一超商股份有限公司,台北縣第十七分公司,新北市三重區正義北路235號1樓,1,0,121.4960035,25.0692568,
14946,全家便利商店股份有限公司,中和力行分公司,新北市中和區中正路242號、244號,1,0,121.4960377,24.9941406,
17448,全家便利商店股份有限公司,新北市第一○二八分公司,新北市中和區連和里中山路二段291號1樓,1,0,121.4960478,25.0017244,
8866,統一超商股份有限公司,花蓮縣第一０七分公司,花蓮縣壽豐鄉中山路222號1樓,1,0,121.4961565,23.8493665,
18769,萊爾富國際股份有限公司,第三九○八分公司,臺北市萬華區和平里西園路2段134號、136號、138號1樓,1,0,121.4963055,25.0304951,
6835,統一超商股份有限公司,新北市第一二七五分公司,新北市三重區大同南路102號、106號1樓,1,0,121.4963211,25.0588445,
2571,統一超商股份有限公司,台北巿第１４９分公司,臺北市西園路二段128號1樓,1,0,121.4963601,25.0305877,
7710,統一超商股份有限公司,台北縣第五二三分公司,新北市三重區仁義街208號1樓,1,0,121.4963817,25.0822098,
5765,統一超商股份有限公司,新北市第四五七分公司,新北市中和區景平路679、681號1樓,1,0,121.49640655,25.00316475,
13297,全家便利商店股份有限公司,中和福真分公司,新北市中和區福真里景平路701號、新北市中和區景平路699號,1,0,121.4964612,25.003478,
258,全聯實業股份有限公司,萬華龍山分公司,臺北市萬華區廣州街263號1樓,1,0,121.496485,25.0368892,
17122,全家便利商店股份有限公司,東園分公司,臺北市萬華區東園街69號、71號、71之1號1樓,1,0,121.496531,25.0260238,
19790,萊爾富國際股份有限公司,第四七八四分公司,新北市三重區五順里仁義街192、194、196號1樓,1,0,121.496614,25.0818567,
18879,萊爾富國際股份有限公司,第四一三四分公司,新北市三重區仁義里大同南路148號1樓,1,0,121.4967167,25.057907,
2890,統一超商股份有限公司,台北市第七八六分公司,臺北市萬華區東園街78號1樓,1,0,121.4967868,25.0250113,
17388,全家便利商店股份有限公司,新北市第一○六三分公司,新北市中和區福善里景平路710號、712號1號,1,0,121.496846,25.0026397,
8598,統一超商股份有限公司,新北市第一三六五分公司,新北市三重區正義北路131、133號,1,0,121.4968563,25.0662643,
2401,統一超商股份有限公司,台北巿第九十八分公司,臺北市東園街六九、七一、七一–1號1樓七三巷1號1樓,1,0,121.4969522,25.02518455,
4070,統一超商股份有限公司,台北縣第七三一分公司,新北市三重區大同南路220號1樓 ,1,0,121.4969666,25.0562534,
15188,全家便利商店股份有限公司,三重新仁義分公司,新北市三重區仁義街164號1樓、166號1樓,1,0,121.4969749,25.0809089,
5827,統一超商股份有限公司,新北市一００八分公司,新北市中和區連城里連城路89巷3-1、5-1號1樓,1,0,121.4969929,24.9996547,
8632,統一超商股份有限公司,新北市第一二０八分公司,新北市中和區中山路二段269號1、2樓,1,0,121.4970006,25.0021568,
13831,全家便利商店股份有限公司,大同分公司,臺北市北投區大同里大業路452巷31號1樓,1,0,121.4972302,25.1321269,
290,全聯實業股份有限公司,三重天台分公司,新北市三重區重新路2段78號地下1層之21,1,0,121.4974124,25.0619496,
14070,全家便利商店股份有限公司,三重天台分公司,新北市三重區仁德里重新路2段78號1樓,1,0,121.4974124,25.0619496,
18926,萊爾富國際股份有限公司,第四一五九分公司,臺北市萬華區青山里廣州街247號1樓,1,0,121.4974218,25.0368538,
10284,統一超商股份有限公司,台北縣第２１１分公司,新北市中和區圓通路162–1、2號1樓,1,0,121.4974248,24.9953243,
9150,統一超商股份有限公司,臺北縣第１５６分公司,新北市三重區正義北路51號1樓,1,0,121.497456,25.064165,
495,全聯實業股份有限公司,萬華民和分公司,臺北市萬華區民和街103、105號1樓,1,0,121.4975037,25.0252879,
18996,萊爾富國際股份有限公司,第四五八六分公司,新北市三重區文化北路224巷1、3號1樓,1,0,121.4975328,25.0690852,
6675,統一超商股份有限公司,新北市第一一八五分公司,新北市三重區正義北路8號1樓,1,0,121.4975654,25.0627466,
4477,統一超商股份有限公司,台北市第六四一分公司,臺北市中正區華中里萬大路464號,1,0,121.4975998,25.0201319,
10724,來來超商股份有限公司,第３２分公司,新北市中和區中山路2段252號1樓,1,0,121.4976312,25.0026363,
19350,萊爾富國際股份有限公司,北縣三重分公司,新北市三重區重新路二段二十九號一樓,1,1,121.4976331,25.0622673,
15954,全家便利商店股份有限公司,中和安邦分公司,新北市中和區正行里圓通路169號1樓,1,0,121.4977101,24.9952489,
18621,萊爾富國際股份有限公司,第三七六一分公司,臺北市萬華區青山里梧州街55號1樓,1,0,121.4977109,25.035953,
19932,萊爾富國際股份有限公司,梧州分公司,臺北市梧州街29號1樓,1,0,121.4977507,25.0376582,
15071,全家便利商店股份有限公司,中和安勝分公司,新北市中和區連勝街59號,1,0,121.4978029,24.9972115,
10466,統一超商股份有限公司,台北巿第１８２分公司,臺北市萬華區萬大路495、497號1樓,1,0,121.4978107,25.0199365,
15224,全家便利商店股份有限公司,中和福美分公司,新北市中和區永和路74號1樓、福美路276號1樓,1,0,121.4978888,25.0052259,
9144,統一超商股份有限公司,台北巿第二五六分公司,臺北市萬華區桂林路156、158、160號1樓,1,0,121.497893,25.038405,
12868,全家便利商店股份有限公司,台北市第五四九分公司,臺北市萬華區保德里東園街172號、174號及長泰街132號1樓,1,0,121.4979729,25.0224418,
16528,全家便利商店股份有限公司,三重長壽分公司,新北市三重區雙園里長壽西街1號1樓,1,0,121.498017,25.0676994,
3113,統一超商股份有限公司,新北市第一一七０分公司,新北市三重區仁和街95、97號1樓,1,0,121.498027,25.0740383,
2033,統一超商股份有限公司,台北縣第三七八分公司,新北市土城區立德路七十、七十二號一樓,1,1,121.498121,25.0160002,
2818,統一超商股份有限公司,台北縣第１０２分公司,新北市三重區正義南路六十七．六十九號1樓,1,1,121.498221,25.0601954,
15367,全家便利商店股份有限公司,新北市第七0八分公司,新北市中和區中正路167巷16號1樓,1,0,121.4982433,24.9927647,
7565,統一超商股份有限公司,台北縣第五０七分公司,新北市中和區成功南路115、117號1樓,1,0,121.49824595,24.9994681,
19000,萊爾富國際股份有限公司,第四四九八分公司,臺北市北投區中和街399-5、399-6號1樓,1,0,121.49827855,25.14295885,
19892,萊爾富國際股份有限公司,連城分公司,新北市中和區連城路47巷1號1樓,1,0,121.4983247,25.0016583,
740,全聯實業股份有限公司,萬華萬大分公司,臺北市萬華區萬大路406號1樓及地下,1,0,121.4983746,25.0214054,
10517,統一超商股份有限公司,台北縣第２４２分公司,新北市三重區正義南路十三、十五號1樓,1,1,121.49837565,25.0607945,
17982,萊爾富國際股份有限公司,第四三五二分公司,新北市三重區仁興街28巷44、46號1樓,1,0,121.49838025,25.07497075,
12550,全家便利商店股份有限公司,大業分公司,臺北市北投區大興街22號1樓,1,0,121.4984261,25.1298638,
439,全聯實業股份有限公司,三重三和分公司,新北市三重區三和路二段139號1樓,1,0,121.4984284,25.0694399,
17950,萊爾富國際股份有限公司,第四三一二分公司,新北市三重區中央里文化北路116號1樓,1,0,121.4984349,25.0663528,
1145,全聯實業股份有限公司,三重仁義分公司,新北市三重區五常里仁義街95號1樓,1,0,121.4985139,25.0794616,
582,全聯實業股份有限公司,中和景平分公司,新北市中和區景平路541、543號1樓、543號地下一層,1,0,121.4985803,24.9993054,
12945,全家便利商店股份有限公司,台北市第五五九分公司,臺北市萬華區青山里廣州街235-1號、235-2號,1,0,121.4986134,25.0368372,
19669,萊爾富國際股份有限公司,北縣重盈分公司,新北市三重區文化北路一0號一樓,1,0,121.49861725,25.06617535,
621,全聯實業股份有限公司,三芝中興分公司,新北市三芝區中興街2段71號,1,0,121.4986195,25.2559944,
4110,統一超商股份有限公司,新北市第七四一分公司,新北市中和區福祥路156、158號1樓,1,0,121.4986609,25.0075491,
5585,統一超商股份有限公司,新北市第一一六０分公司,新北市三重區正義南路133、135號1樓,1,0,121.4986896,25.0580379,
6702,統一超商股份有限公司,新北市第一一八九分公司,新北市三重區三和路2段125號、127號1樓,1,0,121.4987361,25.0691525,
0,全聯實業股份有限公司,台北北投分公司,臺北市北投路2段11號地下1樓,1,0,121.498764,25.1305339,
9454,統一超商股份有限公司,台北縣第１２６分公司,新北市三重區長元街2–2號1樓,1,0,121.498835,25.0658613,
6474,統一超商股份有限公司,台北市第七六一分公司,臺北市萬華區西園路一段238號1、2樓,1,0,121.4988689,25.0348264,
10106,統一超商股份有限公司,台北市第一０四五分公司,臺北市萬華區廣州街170號1樓,1,0,121.4989097,25.0366351,
7118,統一超商股份有限公司,台北縣第四四九分公司,新北市三重區信義西街4號,1,0,121.4990595,25.0646722,
10524,統一超商股份有限公司,台北縣第２４８分公司,新北市中和區永和路56、58號,1,0,121.4991323,25.0043544,
18737,萊爾富國際股份有限公司,第三八四○分公司,新北市三重區龍門里龍門路176號1樓,1,0,121.4991699,25.0734138,
16111,全家便利商店股份有限公司,光明分公司,臺北市北投區大同里光明路23號、25號1樓,1,0,121.4991751,25.132645,
16403,全家便利商店股份有限公司,中和勝平分公司,新北市中和區景平路517號、519號1樓、新北市中和區連勝街2號,1,0,121.4991858,24.9988417,
10735,來來超商股份有限公司,等四十三分公司,臺北市萬華區萬大路423巷12號1樓,1,0,121.4992046,25.0212042,
18979,萊爾富國際股份有限公司,第四二四九分公司,臺北市萬華區青山里西園路1段168號、170號1樓,1,0,121.4992343,25.0368883,
14470,全家便利商店股份有限公司,台北市第五八八分公司,臺北市萬華區興德里富民路91巷8號、10號1樓,1,0,121.4992384,25.0189878,
3062,統一超商股份有限公司,台北市第九三一分公司,臺北市萬華區西園路1段278號1樓,1,0,121.4992892,25.0338688,
933,全聯實業股份有限公司,中和福祥分公司,新北市中和區福祥路72號1樓,1,0,121.4993555,25.0052997,
5982,統一超商股份有限公司,台北市第八四五分公司,臺北市北投區大興街44、46號1樓,1,0,121.4993611,25.1300847,
8543,統一超商股份有限公司,台北縣第六０七分公司,新北市中和區景平路五一三號、連勝街一號,1,1,121.499371,24.9986939,
13142,全家便利商店股份有限公司,永興分公司,臺北市北投區中庸里永興路1段1號、3號1樓,1,0,121.4994013,25.1388601,
6044,統一超商股份有限公司,新北市第八九０分公司,新北市中和區泰和街25號1樓,1,0,121.499419,24.999865,
6347,統一超商股份有限公司,新北市第九一八分公司,新北市中和區福祥路70號1樓,1,0,121.4994604,25.0053989,
12979,全家便利商店股份有限公司,台北市第五七三分公司,臺北市萬華區富福里西園路1段159號、161號1樓,1,0,121.4994685,25.0349993,
15119,全家便利商店股份有限公司,中和福祥分公司,新北市中和區福祥路30號、32號,1,0,121.499548,25.003681,
7067,統一超商股份有限公司,台北市第四五二分公司,臺北市萬華區西園路一段一五三號地下一樓,1,1,121.4995818,25.0354508,
6943,統一超商股份有限公司,台北市第四三七分公司,臺北市北投區中央北路一段一0八號一樓,1,1,121.4996284,25.1349915,
15528,全家便利商店股份有限公司,新北市第七五三分公司,新北市新店區僑信路20號1樓,1,0,121.4996673,24.9523518,
14103,全家便利商店股份有限公司,復中分公司,臺北市北投區開明里中和街328號,1,0,121.499701,25.141183,
19448,萊爾富國際股份有限公司,北縣重玉分公司,新北市三重區長安里中央北路一三二號一樓,1,1,121.4997393,25.0679387,
12974,全家便利商店股份有限公司,新北市第八七四分公司,新北市中和區廟美里中和路24號1樓,1,0,121.499767,25.00175,
2189,統一超商股份有限公司,台北縣第四０二分公司,新北市中和區中興街162、164號1樓,1,0,121.4997765,24.9916422,
13055,全家便利商店股份有限公司,新北市第九六二分公司,新北市三重區錦通里文化北路15號、17號1樓,1,0,121.4997963,25.0635973,
18978,萊爾富國際股份有限公司,第四二四一分公司,新北市三重區順德里仁義街12號1樓及仁興街30巷37號1樓,1,0,121.4998227,25.0759532,
19510,萊爾富國際股份有限公司,北縣和泰分公司,新北市中和區廟美里泰和街十號一樓,1,1,121.4998257,25.0011469,
2737,統一超商股份有限公司,臺北縣第８０分公司,新北市中和區景平路495–3、495–4號1樓,1,0,121.4998552,24.9981116,
8666,統一超商股份有限公司,新北市第一三八二分公司,新北市三重區仁興街39巷14之6、7、8號1樓,1,0,121.4999025,25.0761325,
7352,統一超商股份有限公司,新北市第四八七分公司,新北市三重區文化南路7號1樓、重新路二段36巷33號1樓,1,0,121.4999187,25.0622859,
6373,統一超商股份有限公司,台北市第七五一分公司,臺北市北投區中和街314、316號1樓,1,0,121.499919,25.140963,
10881,來來超商股份有限公司,第八七三分公司,臺北市北投區復興四路23號1樓,1,0,121.499963,25.1420827,
17962,萊爾富國際股份有限公司,第四二二六分公司,臺北市萬華區日善里民和街10號、12號1樓,1,0,121.4999853,25.0263968,
16631,全家便利商店股份有限公司,中和中興分公司,新北市中和區復興里中興街111號1樓,1,0,121.500015,24.992253,
17467,全家便利商店股份有限公司,新北市第一○四八分公司,新北市三重區順德里仁興街39巷41號、41之1號、41之2號1樓,1,0,121.5000714,25.0761057,
20170,萊爾富國際股份有限公司,福美分公司,新北市中和區莊敬路29號1樓,1,0,121.5001784,25.004753,
2036,統一超商股份有限公司,台北縣第三七七分公司,新北市三重區龍門路二一七、二一九、二二一號一樓,1,1,121.5002451,25.0733643,
13009,全家便利商店股份有限公司,新北市第九四九分公司,新北市三重區福星里文化南路8之3號、8之4號1樓,1,0,121.500253,25.0625157,
4155,統一超商股份有限公司,台北市第一七七分公司,臺北市萬華區萬大路292、294號1樓,1,0,121.5002969,25.0252658,
10307,統一超商股份有限公司,台北市第三十七分公司,臺北市萬華區萬大路182、184號1樓,1,0,121.5003177,25.0280262,
14650,全家便利商店股份有限公司,台北市第六二二分公司,臺北市萬華區富民里廣州街203號、205號1、2樓,1,0,121.5003595,25.0367317,
15647,全家便利商店股份有限公司,台北市第六五八分公司,臺北市萬華區萬大路64號1樓及莒光路251號1樓,1,0,121.5003898,25.0310196,
13937,全家便利商店股份有限公司,三重三佾分公司,新北市三重區錦安里中央北路58號1樓,1,0,121.5003989,25.0654904,
19797,萊爾富國際股份有限公司,第四七九九分公司,新北市三重區文化南路30、32號1樓,1,0,121.500437,25.061623,
19206,萊爾富國際股份有限公司,北縣中央北分公司,新北市三重區中央北路六十八號一樓,1,1,121.5004555,25.0660046,
3204,統一超商股份有限公司,新北市第一０九七分公司,新北市中和區中和路52號1、2樓,1,0,121.500458,25.0008289,
119,全聯實業股份有限公司,中和中正分公司,新北市中和區中正路80號,1,0,121.5004793,24.9938723,
18591,萊爾富國際股份有限公司,第三七○七分公司,臺北市北投區八仙里中央南路2段5號、7號1樓,1,0,121.5005555,25.1259867,
15795,全家便利商店股份有限公司,貴陽分公司,臺北市萬華區富民里貴陽街二段182號、184號1樓,1,0,121.5005768,25.0401065,
3762,統一超商股份有限公司,台北市第三八七分公司,臺北市萬華區富民里廣州街148號,1,0,121.500608,25.036576,
2069,統一超商股份有限公司,台北縣第３８０分公司,新北市三芝區中興街一段2、6號1樓,1,0,121.5006354,25.2572147,
2398,統一超商股份有限公司,台北巿第九十五分公司,臺北市萬大路245、247號1樓,1,0,121.5006669,25.0261244,
14184,全家便利商店股份有限公司,中和巴黎分公司,新北市中和區中興街235巷1號,1,0,121.5007844,24.9896544,
18028,萊爾富國際股份有限公司,第四五六O分公司,新北市三重區安和路105號1樓,1,0,121.5007926,25.0701622,
5835,統一超商股份有限公司,台北市第八一四分公司,臺北市萬華區頂碩里莒光路216號、萬大路57號1樓,1,0,121.5008524,25.0313327,
13124,全家便利商店股份有限公司,中永分公司,臺北市北投區開明里中和街252號1樓,1,0,121.5008779,25.1399773,
14955,全家便利商店股份有限公司,中和景會分公司,新北市中和區景平路433號、435號1樓,1,0,121.5009102,24.9957696,
18100,萊爾富國際股份有限公司,第２９３５分公司,新北市三重區錦通里中央北路二號一樓,1,1,121.5009296,25.0644517,
8410,統一超商股份有限公司,台北市第一六五分公司,臺北市北投區中庸里大業路七一五、七一七號,1,1,121.500961,25.137221,
6137,統一超商股份有限公司,新北市第八九九分公司,新北市永和區環河西路2段231、233號1樓,1,0,121.5009688,25.0099166,
14494,全家便利商店股份有限公司,新北市第八九三分公司,新北市三重區長泰里長興街57號1樓及地下1樓,1,0,121.5009863,25.0687948,
10306,統一超商股份有限公司,台北巿第４４分公司,臺北市北投區中央南路1段114號1樓,1,0,121.5010113,25.1305296,
15163,全家便利商店股份有限公司,永和新仁分公司,新北市永和區仁愛路352巷94號、96號,1,0,121.5010854,25.0079356,
16192,全家便利商店股份有限公司,永和環河分公司,新北市永和區保順里環河西路2段219號、221號1樓,1,0,121.5011544,25.0102332,
10415,統一超商股份有限公司,新北市第二二九分公司,新北市三重區三和路2段6-2號1樓,1,0,121.5011924,25.0667004,
14556,全家便利商店股份有限公司,新北市第九O九分公司,新北市三重區福利里中央南路51號1樓及福和街35號1樓,1,0,121.501212,25.0616727,
16737,全家便利商店股份有限公司,崇合分公司,臺北市北投區清江里三合街2段487號1樓,1,0,121.5012904,25.1261553,
15008,全家便利商店股份有限公司,三重興南分公司,新北市三重區中央南路8號1樓,1,0,121.5013318,25.0629918,
13840,全家便利商店股份有限公司,三重龍明分公司,新北市三重區萬壽里龍濱路168之1號1樓,1,0,121.5013379,25.0725388,
15665,全家便利商店股份有限公司,台北市第六六二分公司,臺北市萬華區福音里康定路229號1樓,1,0,121.5013574,25.0353773,
3682,統一超商股份有限公司,台北縣第４６１分公司,新北市三重區長安街71號1樓,1,0,121.5013685,25.0673106,
4949,統一超商股份有限公司,台北縣第八五四分公司,新北市中和區景平路429號1、2樓,1,0,121.5014008,24.995417,
13388,全家便利商店股份有限公司,長泰分公司,臺北市萬華區壽德里長泰街2號、2之1號1樓,1,0,121.5014372,25.0232474,
16370,全家便利商店股份有限公司,清江分公司,臺北市北投區中央里清江路1號1樓,1,0,121.5014454,25.1317464,
10504,統一超商股份有限公司,台北巿第１２６分公司,臺北市北投區崇仁路一段76號1樓,1,0,121.5014599,25.1262555,
2308,統一超商股份有限公司,台北市第六十九分公司,臺北市萬華區康定街203、205號1樓,1,0,121.50146195,25.03571165,
2667,統一超商股份有限公司,台北巿第一七二分公司,臺北市萬華區萬青街168號1樓,1,0,121.5014906,25.0235206,
17921,萊爾富國際股份有限公司,第四0八三分公司,新北市三重區清和里中央南路74號1樓,1,0,121.5016381,25.0611776,
13990,全家便利商店股份有限公司,三重龍門分公司,新北市三重區龍濱里龍門路276號1樓,1,0,121.5017941,25.0741626,
1764,統一超商股份有限公司,台北市第三八三分公司,臺北市北投區光明路122號1樓,1,0,121.501821,25.133288,
18208,萊爾富國際股份有限公司,第２５７０分公司,新北市中和區圓通路2號、4號、6號1樓,1,0,121.5018475,24.998091,
2246,統一超商股份有限公司,台北市第７分公司,臺北市北投區中和街222號1樓,1,0,121.5018704,25.1391154,
13906,全家便利商店股份有限公司,三重龍美分公司,新北市三重區萬壽里龍濱路120號1樓,1,0,121.5018704,25.0708921,
10604,來來超商股份有限公司,第３１９分公司,新北市新店區黎明路45號1樓,1,0,121.501967,24.9494759,
6564,統一超商股份有限公司,新北市第一０００分公司,新北市三重區龍濱路207、209號1樓,1,0,121.502021,25.071817,
354,全聯實業股份有限公司,萬華雙園分公司,臺北市萬華區興寧街2號1樓,1,0,121.5020394,25.0322295,
18829,萊爾富國際股份有限公司,第三九六九分公司,臺北市北投區清江里清江路53號、55號1樓,1,0,121.5020551,25.1307049,
15913,全家便利商店股份有限公司,三芝吉祥分公司,新北市三芝區埔頭里淡金路1段73號、75號、77號1樓,1,0,121.5020751,25.2586776,
6558,統一超商股份有限公司,新北市第九三九分公司,新北市中和區廣福路87、89、91號1樓,1,0,121.5021233,25.0009455,
7493,統一超商股份有限公司,台北縣第五０一分公司,新北市中和區南山路41、43號1樓、南山路37巷2號1樓,1,0,121.5021492,24.9987248,
5383,統一超商股份有限公司,台北市第八九一分公司,臺北市北投區光明路132-2號1樓,1,0,121.50216,25.133616,
14454,全家便利商店股份有限公司,台北市第五八五分公司,臺北市萬華區福音里康定路97號、99號1樓,1,0,121.5021611,25.03964,
9941,統一超商股份有限公司,新北市第一二三六分公司,新北市中和區中山路二段2巷45弄6、8號1樓,1,0,121.5021902,25.00682835,
1210,全聯實業股份有限公司,新北投捷運小時達專門店分公司,臺北市北投區中心里大業路700號,1,0,121.5022063,25.1370121,
1261,全聯實業股份有限公司,新北投捷運分公司,臺北市北投區中心里大業路700號,1,0,121.5022063,25.1370121,
10370,統一超商股份有限公司,新北市第二二四分公司,新北市三重區福德北路57、59號1樓,1,0,121.5022085,25.0654941,
14566,全家便利商店股份有限公司,台北市第六O四分公司,臺北市萬華區菜園里康定路60號1樓,1,0,121.5022114,25.0425399,
12302,全家便利商店股份有限公司,康定分公司,臺北市萬華區康定路73號1樓,1,0,121.5022119,25.0406509,
11450,來來超商股份有限公司,第一０六六分公司,新北市三芝區中山路1段153號1樓,1,0,121.5022162,25.2560269,
738,全聯實業股份有限公司,北投中和分公司,臺北市北投區中和街49號1樓,1,0,121.5022273,25.1384096,
15859,全家便利商店股份有限公司,新店德安分公司,新北市新店區德安里安康路2段303號1樓,1,0,121.5022695,24.9573712,
15803,全家便利商店股份有限公司,中和佳和分公司,新北市中和區佳和里中山路2段132號、134號1樓,1,0,121.5023034,25.0034607,
16411,全家便利商店股份有限公司,日祥分公司,臺北市萬華區日祥里青年路154號、168巷2弄14號1樓,1,0,121.5023553,25.0211159,
2844,統一超商股份有限公司,台北縣第１０７分公司,新北市中和區中山路二段131–6號1樓,1,0,121.5023999,25.0031312,
5250,統一超商股份有限公司,新北市第一０七二分公司,新北市中和區南華路14號1、2樓,1,0,121.5024064,24.9954621,
4883,統一超商股份有限公司,台北市第六六三分公司,臺北市萬華區青年路144號1樓,1,0,121.5024097,25.0215916,
450,全聯實業股份有限公司,萬華西藏分公司,臺北市萬華區西藏路125巷9號、129之5及6號、131之4及5號1樓,1,0,121.5024191,25.0287036,
7155,統一超商股份有限公司,台北縣第四五八分公司,新北市中和區復興路277之1號1樓、279號1、2樓,1,0,121.5024624,24.9902031,
15376,全家便利商店股份有限公司,新北市第七一二分公司,新北市中和區中山路2段2巷45弄1號、3號1樓,1,0,121.5024845,25.0068387,
9749,統一超商股份有限公司,台北巿第３３９分公司,臺北市萬華區西藏路123號1樓,1,0,121.502493,25.029518,
3965,統一超商股份有限公司,台北市第六０八分公司,臺北市萬華區西藏路125巷17號及129-9號,1,0,121.5025134,25.0281436,
16843,全家便利商店股份有限公司,新北市第一○二三分公司,新北市中和區中興里復興路267號、269號1樓,1,0,121.5025637,24.9901752,
17967,萊爾富國際股份有限公司,第四三四O分公司,新北市三重區清和里福德南路29號1樓,1,0,121.502653,25.062645,
5148,統一超商股份有限公司,台北縣第八八一分公司,新北市三重區龍濱路51、53號1樓,1,0,121.5027754,25.0688217,
10995,來來超商股份有限公司,第九五二分公司,新北市中和區中和路163號1樓,1,0,121.502806,24.999915,
16828,全家便利商店股份有限公司,新北市第一○一三分公司,新北市三重區永興里福德南路10號1樓,1,0,121.5028354,25.0634826,
241,全聯實業股份有限公司,中和南華分公司,新北市中和區南山里南華路27號地下1層,1,0,121.5029865,24.9960811,
15809,全家便利商店股份有限公司,中和和興分公司,新北市中和區和興里中正路11號、13號1樓,1,0,121.5029951,24.9932931,
6553,統一超商股份有限公司,台北市第七七七分公司,臺北市萬華區西藏路107、107-1號1樓,1,0,121.5029966,25.02959185,
6254,統一超商股份有限公司,新北市第九七七分公司,新北市三重區福德南路38號1樓,1,0,121.5030328,25.0624664,
18823,萊爾富國際股份有限公司,第四0二九分公司,新北市三重區長江里龍濱路21號、23號1樓,1,0,121.5030647,25.0679623,
11539,來來超商股份有限公司,第一三七三分公司,新北市新店區華城路501號2樓,1,0,121.5030663,24.9143781,
6862,統一超商股份有限公司,新北市第一一一０分公司,新北市新店區安康路2段350-3號1樓,1,0,121.5030978,24.9577564,
20079,萊爾富國際股份有限公司,第四八一二分公司,臺北市萬華區內江街126、128號1樓,1,0,121.5031037,25.0415463,
7951,統一超商股份有限公司,台北市第二二六分公司,臺北市萬華區福音里桂林路55號、57巷1號1樓,1,0,121.5031134,25.0383016,
1597,統一超商股份有限公司,台北巿第３６７分公司,臺北市北投區公館路31號1樓,1,0,121.5031447,25.1330976,
4359,統一超商股份有限公司,台北縣第七七八分公司,新北市永和區保順路37巷2號、保順路39號,1,0,121.5032581,25.0106293,
10075,統一超商股份有限公司,台北市第一０四八分公司,臺北市士林區社中街381號1樓,1,0,121.503388,25.0920254,
6026,統一超商股份有限公司,新北市第一０四二分公司,新北市三芝區中正路1段61、63號1樓,1,0,121.5034409,25.2579044,
4371,統一超商股份有限公司,台北市第九十二分公司,臺北市北投區中和街10號,1,0,121.5034432,25.1375747,
14322,全家便利商店股份有限公司,社中分公司,臺北市士林區社中街386號、388號1樓,1,0,121.5034501,25.0922812,
9541,統一超商股份有限公司,台北市第三０六分公司,臺北市承德路七段三七八號一樓,1,1,121.5034654,25.1184623,
15249,全家便利商店股份有限公司,中和南中分公司,新北市中和區廣福路62號1樓、64號1樓,1,0,121.5035379,25.0019135,
6581,統一超商股份有限公司,新北市第九四０分公司,新北市中和區南山路127巷18弄42號1樓,1,0,121.5035759,24.9964998,
4640,統一超商股份有限公司,台北市第四０五分公司,臺北市萬華區西門里昆明街81、83號,1,0,121.5035874,25.038929,
8952,統一超商股份有限公司,新北市第一一一九分公司,新北市中和區景新街29、31、33號,1,0,121.503821,24.999205,
11217,來來超商股份有限公司,第七七五分公司,新北市新店區華城一路18號1樓,1,0,121.5038241,24.9282208,
18802,萊爾富國際股份有限公司,第三九七九分公司,臺北市大安區龍陣里興南路2段148號1樓,1,0,121.5038622,24.9831104,
9171,統一超商股份有限公司,臺北縣第１６２分公司,新北市中和區景安路210號1樓,1,0,121.5038982,24.9907899,
1186,全聯實業股份有限公司,萬華莒光分公司,臺北市萬華區頂碩里莒光路117號地下1層之1至之15,1,0,121.5039135,25.0311112,
13400,全家便利商店股份有限公司,中和萊陽分公司,新北市中和區瓦磘里光華街1號、3號1樓,1,0,121.5039274,25.0048028,
1097,全聯實業股份有限公司,萬華長沙分公司,臺北市萬華區長沙街2段110、112號1樓,1,0,121.5039329,25.0402863,
5528,統一超商股份有限公司,台北市第九二五分公司,臺北市萬華區武昌街2段122-1號1、2樓,1,0,121.5039484,25.0452402,
2480,統一超商股份有限公司,新北市第二十六分公司,新北市中和區中山路二段六十二號1樓、64巷2號1樓,1,1,121.5039573,25.0048205,
11033,來來超商股份有限公司,第五七二分公司,新北市中和區興南路2段140號1樓,1,0,121.504004,24.9832345,
19388,萊爾富國際股份有限公司,北縣芝蘭分公司,新北市三芝區埔坪村中正路一段六十八號一樓,1,1,121.5040117,25.2576608,
6742,統一超商股份有限公司,新北市第一一０五分公司,新北市永和區仁愛路266號1樓,1,0,121.5040352,25.0086397,
15426,全家便利商店股份有限公司,台北市第五一一分公司,臺北市萬華區峨眉街82號,1,0,121.504065,25.044116,
17069,全家便利商店股份有限公司,公園分公司,臺北市萬華區青年路48號1樓,1,0,121.5040744,25.0255502,
8172,統一超商股份有限公司,台北市第二七二分公司,臺北市士林區延平北路六段三五0、三五0之一號一樓,1,1,121.50414905,25.08854215,
626,全聯實業股份有限公司,中和南山分公司,新北市中和區南山路146巷1號1樓,1,0,121.5041694,24.9921306,
5864,統一超商股份有限公司,台北市第八一九分公司,臺北市萬華區昆明街197、199號1樓,1,0,121.5041803,25.0391103,
8189,統一超商股份有限公司,台北市第五二０分公司,臺北市中正區中華路二段一五七號一樓,1,1,121.5042348,25.0311326,
