,交易年份,土地位置建物門牌,鄉鎮市區,屋齡,交易標的,交易年月日,建築完成年月,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,車位類別,電梯,單價元平方公尺,修正地址,floor,lon,lat
164,107,臺北市北投區稻香路161巷7號8樓,北投區,14.0,房地(土地+建物)+車位,1071129,0930312,2,2,2,坡道機械,有,116493,False,8,121.4888387,25.142078700000003
165,108,臺北市北投區行義路192巷2號四樓,北投區,3.0,房地(土地+建物)+車位,1080104,1050630,3,2,2,坡道平面,有,186273,False,4,121.5293701,25.1333802
166,107,臺北市北投區三合街一段117巷62號四樓,北投區,0.0,房地(土地+建物)+車位,1071020,1070502,2,2,2,坡道平面,有,220832,False,4,121.5045074,25.125152000000003
167,108,臺北市北投區中山路47號四樓之10,北投區,35.0,房地(土地+建物),1080125,0730419,1,1,1,,無,61652,False,4,121.5116337,25.138572199999995
168,108,臺北市北投區石牌路二段348巷15號3樓,北投區,26.0,房地(土地+建物),1080119,0821231,1,1,1,,無,167273,False,3,121.52511649999998,25.1225913
169,108,臺北市北投區文林北路300號3樓,北投區,23.0,房地(土地+建物),1080114,0850228,1,1,1,,無,184392,False,3,121.5119062,25.1104393
170,108,臺北市北投區行義路146巷46號7樓之2,北投區,22.0,房地(土地+建物)+車位,1080107,0860306,4,2,2,坡道平面,有,112923,False,7,121.52986399999999,25.129825
171,108,臺北市北投區中和街502巷5弄19號,北投區,45.0,房地(土地+建物),1080111,0630206,5,2,3,,無,200000,False,1,121.4937868,25.1461732
172,107,臺北市士林區中山北路六段182號,士林區,44.0,房地(土地+建物),1071226,0630301,5,5,4,,無,452881,False,1,121.5252722,25.107545899999998
173,108,臺北市北投區同德街21號,北投區,26.0,房地(土地+建物),1080124,0820824,3,2,2,,有,146482,False,1,121.52841400000001,25.125107899999996
174,108,臺北市北投區西安街一段345號二樓,北投區,30.0,房地(土地+建物),1080114,0780509,3,2,2,,無,159443,False,2,121.51571960000001,25.113716
175,108,臺北市大安區青田街2巷5之1號,大安區,51.0,房地(土地+建物),1080110,0571001,3,2,2,,無,234055,False,1,121.5316469,25.0286535
176,107,臺北市文山區萬壽路17巷1號3樓之2,文山區,5.0,房地(土地+建物)+車位,1071230,1020325,2,2,1,坡道平面,有,153045,False,3,121.5760272,24.9881246
177,108,臺北市文山區福興路82巷7弄1號,文山區,36.0,房地(土地+建物),1080107,0720905,2,2,1,,無,115093,False,1,121.551453,25.006702799999996
178,108,臺北市文山區羅斯福路五段97巷17之2號2樓,文山區,45.0,房地(土地+建物),1080103,0630820,3,2,1,,無,138669,False,2,121.5395723,25.0056747
179,108,臺北市萬華區開封街二段65號6樓,萬華區,1.0,房地(土地+建物),1080111,1070911,2,2,1,,有,183010,False,6,121.50523709999999,25.047109000000003
180,108,臺北市文山區汀州路四段179號3樓,文山區,9.0,房地(土地+建物)+車位,1080103,0991104,3,2,2,坡道平面,有,145520,False,3,121.5356942,25.004341900000004
181,107,臺北市文山區福興路63巷4弄11之1號2樓,文山區,21.0,房地(土地+建物),1071207,0860613,2,2,1,,有,135565,False,2,121.54914299999999,25.004074
182,108,臺北市中山區遼寧街63巷14號,中山區,52.0,房地(土地+建物),1080101,0560403,4,3,6,,無,261523,False,1,121.5428448,25.0490686
183,107,臺北市內湖區內湖路一段91巷55號2樓之2,內湖區,15.0,房地(土地+建物)+車位,1071220,0921205,3,2,2,坡道機械,有,144559,False,2,121.56231659999997,25.0888018
184,107,臺北市南港區興華路64巷1號10樓,南港區,10.0,房地(土地+建物)+車位,1071222,0971030,3,2,2,坡道平面,有,242311,False,10,121.6053803,25.0553369
185,107,臺北市內湖區民權東路六段280巷25弄60號7樓,內湖區,11.0,房地(土地+建物)+車位,1071230,0961224,3,2,2,坡道平面,有,201451,False,7,121.60507599999998,25.069751
186,107,臺北市士林區中山北路六段252巷14號7樓,士林區,25.0,房地(土地+建物)+車位,1071224,0820730,3,2,2,坡道平面,有,214723,False,7,121.52588390000001,25.1092604
187,107,臺北市士林區德行東路331巷30號14樓,士林區,15.0,房地(土地+建物)+車位,1071116,0920331,5,2,3,坡道平面,有,244012,False,14,121.53812609999999,25.1115412
188,107,臺北市大安區安和路二段35巷16號4樓,大安區,11.0,房地(土地+建物),1071231,0960705,1,1,1,,無,263158,False,4,121.553128,25.0316325
189,107,臺北市大安區和平東路二段265巷30號6樓,大安區,24.0,房地(土地+建物),1071225,0830721,1,1,1,,無,266599,False,6,121.5440064,25.0263173
190,107,臺北市大安區樂利路5巷20號4樓,大安區,34.0,房地(土地+建物),1071223,0730130,3,2,2,,無,185517,False,4,121.5521419,25.028724899999997
191,107,臺北市大安區羅斯福路三段269巷66之2號,大安區,48.0,房地(土地+建物),1071008,0590128,2,2,2,,無,226967,False,1,121.5315378,25.0207445
192,107,臺北市士林區通河東街一段124巷6弄11號2樓,士林區,42.0,房地(土地+建物),1071216,0651130,3,2,1,,無,132727,False,2,121.51666019999999,25.086153499999998
193,108,臺北市北投區中央北路四段316巷1弄3號5樓,北投區,34.0,房地(土地+建物),1080105,0741205,5,3,3,,無,100848,False,5,121.47235809999998,25.131011299999994
194,108,臺北市中山區長春路26號9樓之1,中山區,35.0,房地(土地+建物),1080122,0731128,0,0,1,,有,173416,False,9,121.52446189999999,25.054852
195,108,臺北市中山區遼寧街105巷44號4樓,中山區,51.0,房地(土地+建物),1080111,0571021,4,3,3,,無,181382,False,4,121.54326309999999,25.051086999999995
196,108,臺北市南港區中坡南路49巷1號2樓,南港區,24.0,房地(土地+建物)+車位,1080103,0841115,3,2,2,坡道平面,有,194245,False,2,121.58396529999999,25.043060999999998
197,107,臺北市信義區信安街6號,信義區,31.0,房地(土地+建物),1071210,0761217,4,2,4,,有,202515,False,1,121.5578131,25.0286322
198,107,臺北市松山區延壽街329號2樓,松山區,48.0,房地(土地+建物),1071108,0590127,4,2,4,,無,181552,False,2,121.560257,25.056827
199,108,臺北市信義區福德街251巷7弄40號3樓,信義區,8.0,房地(土地+建物)+車位,1080113,1001221,3,2,2,塔式車位,有,174649,False,3,121.5880133,25.038330100000003
200,107,臺北市大安區仁愛路四段413之1號10樓,大安區,36.0,房地(土地+建物),1071227,0710227,3,2,2,,有,287022,False,10,121.55604860000001,25.0380999
201,108,臺北市北投區大興街24巷6弄6號四樓,北投區,17.0,房地(土地+建物)+車位,1080111,0910619,3,2,2,升降機械,有,117987,False,4,121.4983747,25.129115299999995
202,108,臺北市北投區溫泉路139號二樓之19,北投區,42.0,房地(土地+建物),1080122,0661017,2,1,1,,有,84395,False,2,121.51203729999997,25.139960499999997
203,107,臺北市士林區雨聲街53巷4號六樓,士林區,32.0,房地(土地+建物),1071231,0750311,3,2,2,,有,190153,False,6,121.5283626,25.102618099999997
204,108,臺北市北投區溫泉路65巷10號六樓之4,北投區,24.0,房地(土地+建物),1080110,0840704,1,1,1,,無,113710,False,6,121.50440359999999,25.135528900000004
205,107,臺北市士林區福林路243號4樓,士林區,33.0,房地(土地+建物),1071221,0740615,3,2,2,,有,129436,False,4,121.534582,25.0982849
206,108,臺北市士林區大南路258號,士林區,52.0,房地(土地+建物),1080111,0560615,2,1,3,,無,306665,False,1,121.5201207,25.0887007
207,108,臺北市北投區中央北路四段142巷3號五樓,北投區,35.0,房地(土地+建物),1080102,0730216,2,1,1,,無,99687,False,5,121.4753541,25.133454900000004
208,108,臺北市北投區行義路142之13號2樓,北投區,38.0,房地(土地+建物),1080113,0701120,2,2,2,,有,91691,False,2,121.52819989999998,25.129825399999998
209,107,臺北市北投區大興街9巷59號4樓,北投區,44.0,房地(土地+建物),1071125,0630621,3,2,2,,無,146881,False,4,121.49699869999999,25.131268899999995
210,108,臺北市北投區中央北路三段252巷7弄9號四樓,北投區,35.0,房地(土地+建物),1080116,0730808,3,2,2,,無,72967,False,4,121.4792031,25.136124
211,108,臺北市松山區健康路325巷19弄42號二樓,松山區,33.0,房地(土地+建物)+車位,1080113,0751020,4,4,4,坡道平面,無,138921,False,2,121.56558400000002,25.056118299999998
212,108,臺北市信義區吳興街364巷9號五樓,信義區,35.0,房地(土地+建物),1080108,0730809,2,2,1,,無,156594,False,5,121.5661509,25.0250143
213,108,臺北市南港區松河街772號七樓之2,南港區,10.0,房地(土地+建物)+車位,1080111,0981207,3,2,1,坡道平面,有,140723,False,7,121.6121714,25.061702499999996
214,107,臺北市松山區八德路二段354號12樓之2,松山區,32.0,房地(土地+建物),1071231,0750819,1,1,1,,無,231501,False,12,121.54548510000001,25.047787599999996
215,108,臺北市信義區松山路421號十三樓之2,信義區,26.0,房地(土地+建物),1080123,0820514,1,1,1,,有,272226,False,13,121.57805369999998,25.040577199999994
216,108,臺北市松山區民生東路五段151號十樓之13,松山區,36.0,房地(土地+建物),1080112,0720129,1,1,1,,無,187237,False,10,121.56218510000001,25.059107
217,107,臺北市中山區民權東路二段92巷7弄5號,中山區,49.0,房地(土地+建物),1071231,0581206,2,4,4,,無,230681,False,1,121.5320543,25.0608924
218,108,臺北市內湖區康寧路三段56巷136號二樓,內湖區,24.0,房地(土地+建物),1080117,0840116,3,2,2,,有,170705,False,2,121.6088966,25.0677426
219,108,臺北市內湖區新明路380巷4弄6號二樓,內湖區,44.0,房地(土地+建物),1080101,0640403,2,2,1,,無,118691,False,2,121.5799656,25.0550775
220,107,臺北市中山區北安路821巷3弄5號4樓,中山區,30.0,房地(土地+建物),1071229,0770930,2,2,2,,無,160311,False,4,121.55675719999999,25.085462000000003
221,108,臺北市大同區重慶北路二段150號二樓之1,大同區,1.0,房地(土地+建物),1080115,1071129,2,2,1,,有,216019,False,2,121.513455,25.058681000000004
222,108,臺北市大同區重慶北路二段150號九樓之1,大同區,1.0,房地(土地+建物),1080115,1071129,2,2,1,,有,219940,False,9,121.513455,25.058681000000004
224,108,臺北市中正區三元街250號二樓,中正區,13.0,房地(土地+建物)+車位,1080106,0951201,3,2,1,升降機械,有,172675,False,2,121.51350199999997,25.0273605
225,107,臺北市中正區南昌路一段123號11樓之5,中正區,8.0,房地(土地+建物)+車位,1071229,0990301,3,2,2,坡道平面,有,238814,False,11,121.51830819999999,25.029943799999998
226,108,臺北市中正區南昌路一段124號4樓之2,中正區,11.0,房地(土地+建物),1080105,0970307,1,1,1,,無,291850,False,4,121.51824239999999,25.029650499999995
227,107,臺北市文山區景福街204號4樓,文山區,23.0,房地(土地+建物),1071228,0841114,4,2,1,,有,172619,False,4,121.5382585,24.994156900000004
228,108,臺北市文山區保儀路62之1號7樓,文山區,5.0,房地(土地+建物)+車位,1080103,1030613,3,2,2,坡道機械,有,127509,False,7,121.5684965,24.987683
229,107,臺北市文山區景文街1號七樓之3,文山區,14.0,房地(土地+建物),1071222,0931105,1,1,1,,無,200611,False,7,121.54152090000001,24.9932491
230,108,臺北市大同區華陰街33號三樓,大同區,20.0,房地(土地+建物)+車位,1080129,0880330,3,1,2,坡道機械,有,172948,False,3,121.51938679999999,25.0494338
231,107,臺北市萬華區康定路65號10樓,萬華區,35.0,房地(土地+建物),1071217,0720322,3,2,2,,有,140355,False,10,121.5022722,25.0408689
232,108,臺北市萬華區萬大路493巷48弄3號四樓,萬華區,33.0,房地(土地+建物),1080110,0750909,3,2,2,,無,122720,False,4,121.49942290000001,25.0196993
233,107,臺北市大同區五原路19號12樓之3,大同區,9.0,房地(土地+建物)+車位,1071229,0981216,1,1,1,塔式車位,有,165911,False,12,121.51733200000001,25.056692899999998
234,107,臺北市中正區新生南路一段132巷6弄6號4樓之1,中正區,28.0,房地(土地+建物),1071216,0791027,1,1,1,,無,250165,False,4,121.53214969999998,25.036651799999998
235,108,臺北市中正區忠孝西路一段50號16樓之41,中正區,29.0,房地(土地+建物),1080106,0790815,0,1,1,,無,223864,False,16,121.51583,25.046222000000004
236,108,臺北市萬華區成都路106號3樓之3,萬華區,12.0,房地(土地+建物),1080113,0961025,2,2,1,,有,168089,False,3,121.502096,25.043590899999995
237,108,臺北市文山區木柵路二段109巷100弄3號,文山區,26.0,房地(土地+建物)+車位,1080105,0821206,2,1,1,坡道機械,有,149914,False,1,121.56294980000001,24.991406999999995
238,107,臺北市中正區羅斯福路一段83巷2號9樓之11,中正區,9.0,房地(土地+建物),1071229,0980903,1,1,1,,無,336889,False,9,121.51984929999998,25.03139
239,107,臺北市文山區木柵路三段25巷7號三樓之1,文山區,14.0,房地(土地+建物),1071231,0930701,2,1,1,,無,172994,False,3,121.565102,24.9889603
240,107,臺北市中正區中華路二段441巷2弄11號,中正區,46.0,房地(土地+建物),1071227,0610201,3,2,1,,無,141695,False,1,121.50989039999999,25.0255638
241,108,臺北市文山區景興路10巷2號11樓之3,文山區,10.0,房地(土地+建物)+車位,1080105,0980109,3,2,2,坡道平面,有,152532,False,11,121.5440822,24.9983118
242,108,臺北市萬華區莒光路256之1號五樓,萬華區,19.0,房地(土地+建物),1080114,0890420,3,2,2,,有,149135,False,5,121.49937580000001,25.0313013
243,108,臺北市大同區重慶北路二段150號十一樓之1,大同區,1.0,房地(土地+建物)+車位,1080115,1071129,2,2,1,坡道平面,有,220782,False,11,121.513455,25.058681000000004
244,108,臺北市大同區重慶北路二段150號十二樓之1,大同區,1.0,房地(土地+建物),1080115,1071129,2,2,1,,有,232635,False,12,121.513455,25.058681000000004
245,108,臺北市大同區重慶北路二段150號十二樓之2,大同區,1.0,房地(土地+建物),1080115,1071129,2,2,1,,有,227096,False,12,121.513455,25.058681000000004
246,107,臺北市中正區杭州南路一段21巷7號,中正區,6.0,房地(土地+建物)+車位,1071114,1010604,4,2,3,坡道平面,有,236702,False,1,121.5269345,25.042502799999994
247,108,臺北市中山區德惠街18號四樓之3,中山區,4.0,房地(土地+建物),1080107,1041221,2,1,1,,有,181457,False,4,121.5251577,25.0665728
248,108,臺北市中山區雙城街10巷14號五樓,中山區,31.0,房地(土地+建物),1080108,0770516,3,2,2,,有,156908,False,5,121.5233662,25.0640845
249,108,臺北市內湖區安康路482號8樓,內湖區,22.0,房地(土地+建物),1080118,0861204,2,2,1,,有,166282,False,8,121.6159477,25.067902
250,107,臺北市內湖區文德路66巷14弄21號七樓,內湖區,1.0,房地(土地+建物)+車位,1071214,1060315,0,0,0,升降機械,有,252398,False,7,121.58086370000001,25.076963499999994
251,108,臺北市內湖區文德路66巷14弄23號六樓,內湖區,2.0,房地(土地+建物)+車位,1080108,1060315,0,0,0,升降機械,有,238501,False,6,121.58086219999998,25.0769634
252,108,臺北市內湖區大湖山莊街206號8樓,內湖區,26.0,房地(土地+建物),1080120,0820729,1,1,1,,無,166578,False,8,121.5985754,25.0884786
253,107,臺北市中山區松江路164巷63號3樓之2,中山區,3.0,房地(土地+建物),1071228,1040312,1,1,1,,無,245353,False,3,121.5306108,25.055767400000004
254,108,臺北市中山區大直街46巷3號四樓,中山區,39.0,房地(土地+建物),1080114,0691111,4,2,2,,無,180878,False,4,121.54616199999998,25.082217
255,108,臺北市中山區新生北路三段70號七樓,中山區,39.0,房地(土地+建物),1080201,0690801,1,1,1,,無,123077,False,7,121.5273419,25.0663122
256,108,臺北市內湖區文德路210巷8號六樓之1,內湖區,23.0,房地(土地+建物),1080129,0850214,1,2,1,,有,204551,False,6,121.58398539999999,25.077949200000003
257,107,臺北市內湖區瑞光路9號3樓,內湖區,13.0,房地(土地+建物)+車位,1071217,0941221,3,2,2,坡道平面,有,150962,False,3,121.5839069,25.0694524
258,107,臺北市中山區龍江路384巷6號二樓,中山區,39.0,房地(土地+建物),1071123,0680905,3,2,1,,無,189192,False,2,121.5405137,25.066696000000004
259,108,臺北市內湖區民權東路六段180巷42弄11號10樓之3,內湖區,1.0,房地(土地+建物),1080110,1070718,3,2,2,,有,205077,False,10,121.59225939999999,25.0675324
