,交易年份,屋齡,交易標的,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,floor,車位類別-坡道平面,車位類別-坡道機械,車位類別-升降平面,車位類別-升降機械,車位類別-一樓平面,車位類別-塔式車位,車位類別-其他,建物型態-公寓,建物型態-華廈,建物型態-住宅大樓,建物型態-套房,建物型態-透天,NEAR_HOSTIPAL_250,NEAR_HOSTIPAL_500,NEAR_HOSTIPAL_750,CLINIC_COUNT_250,CLINIC_COUNT_500,CLINIC_COUNT_750,DENTIST_COUNT_250,DENTIST_COUNT_500,DENTIST_COUNT_750,PHARMACY_COUNT_250,PHARMACY_COUNT_500,PHARMACY_COUNT_750,CSTORE_COUNT_250,CSTORE_COUNT_500,CSTORE_COUNT_750,FASTFOOD_COUNT_250,FASTFOOD_COUNT_500,FASTFOOD_COUNT_750,LIBRARY_COUNT_250,LIBRARY_COUNT_500,LIBRARY_COUNT_750,NEAR_SCHOOL_250,NEAR_SCHOOL_500,NEAR_SCHOOL_750,NEAR_UNIVERSITY_250,NEAR_UNIVERSITY_500,NEAR_UNIVERSITY_750,NEAR_FIRESTATION_250,NEAR_FIRESTATION_500,NEAR_FIRESTATION_750,NEAR_FUEL_250,NEAR_FUEL_500,NEAR_FUEL_750,NEAR_MARKET_250,NEAR_MARKET_500,NEAR_MARKET_750,NEAR_POLICE_250,NEAR_POLICE_500,NEAR_POLICE_750,TEMPLE_COUNT_250,TEMPLE_COUNT_500,TEMPLE_COUNT_750,CEMETERY_AREA_250,CEMETERY_AREA_500,CEMETERY_AREA_750,PARK_AREA_250,PARK_AREA_500,PARK_AREA_750,WATER_AREA_250,WATER_AREA_500,WATER_AREA_750,PARKING_AREA_250,PARKING_AREA_500,PARKING_AREA_750,STOP_COUNT_250,STOP_COUNT_500,STOP_COUNT_750,NEAR_MRT_250,NEAR_MRT_500,NEAR_MRT_750,NEAR_TRA_750,y,0
40,111,40.0,0,1,0,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,34.0,57.0,114.0,11.0,29.0,71.0,4.0,6.0,20.0,5.0,13.0,36.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,0.0,3.0,3.0,0.0,0.0,0.0,2676.484904498965,14990.26904900192,110178.63463951378,0.0,0.0,0.0,9958.681059268542,28521.64121691745,53158.19223608088,6.0,16.0,43.0,1,1,1,0,321958,304014.44
41,111,54.0,0,3,2,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,26.0,138.0,242.0,8.0,41.0,91.0,1.0,14.0,32.0,8.0,39.0,74.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1.0,4.0,5.0,0.0,0.0,0.0,0.0,4282.781445020351,19007.934795980727,0.0,0.0,0.0,3445.401090619803,12750.05045144063,25283.10790916722,5.0,17.0,46.0,1,1,1,0,277215,256270.2
42,111,16.0,1,4,2,2,1,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,6.0,31.0,50.0,1.0,23.0,37.0,2.0,15.0,21.0,3.0,18.0,36.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,2.0,5.0,7.0,0.0,0.0,0.0,9564.364282488435,26899.16861602334,153316.85457354828,0.0,0.0,0.0,10555.31557210834,16333.692553316929,55409.44794295394,3.0,24.0,49.0,0,1,1,0,245423,270110.47
43,111,41.0,0,3,2,3,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,13.0,34.0,62.0,7.0,15.0,42.0,2.0,7.0,10.0,9.0,18.0,32.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0.0,5.0,12.0,0.0,0.0,0.0,18504.48461313017,116197.27803557726,218210.2345931235,0.0,0.0,0.0,0.0,4104.383868269518,25092.7533151569,8.0,20.0,48.0,1,1,1,0,277619,262197.6
44,111,49.0,0,4,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,31.0,138.0,231.0,20.0,63.0,106.0,5.0,15.0,27.0,11.0,42.0,65.0,0.0,2.0,6.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,1.0,2.0,4.0,0.0,0.0,0.0,0.0,29075.67135586965,130327.71331422863,0.0,1412.7157385883957,6020.544638011215,286.60324920326264,7933.713893896666,29495.074280066518,6.0,24.0,47.0,0,1,1,0,301741,286895.22
45,111,36.0,1,6,2,3,1,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,19.0,117.0,207.0,13.0,60.0,99.0,6.0,16.0,24.0,11.0,36.0,66.0,0.0,3.0,5.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,0.0,1.0,9.0,0.0,0.0,0.0,0.0,68415.42860401682,150072.5961945778,0.0,6020.544638011215,6020.544638011215,1693.615890230329,6335.301916646358,31678.276832048017,4.0,21.0,48.0,0,1,1,0,362319,378463.2
46,111,33.0,1,4,2,2,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,6.0,26.0,55.0,2.0,11.0,33.0,1.0,4.0,9.0,2.0,10.0,20.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1.0,4.0,5.0,0.0,0.0,0.0,3623.4899948155503,53412.57366432235,160349.37986389405,0.0,0.0,0.0,3109.3998006639763,15959.059052178882,49702.24266340432,4.0,15.0,39.0,0,0,1,0,264488,318082.72
47,111,37.0,1,3,2,2,1,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,14.0,40.0,64.0,13.0,37.0,58.0,5.0,12.0,20.0,10.0,23.0,44.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,1,0.0,3.0,5.0,0.0,0.0,0.0,5211.28446518422,18500.80464468337,54613.22219584944,0.0,0.0,0.0,1289.492012427294,17228.3735652795,72949.89298370226,6.0,18.0,42.0,1,1,1,0,238593,221850.62
48,111,37.0,0,3,2,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,17.0,51.0,110.0,9.0,31.0,71.0,7.0,15.0,31.0,9.0,23.0,54.0,1.0,4.0,7.0,1.0,4.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,1.0,7.0,12.0,0.0,0.0,0.0,2902.0822431834385,20704.215285064714,35860.03650153672,0.0,0.0,0.0,7793.917114432404,11411.483812817572,29327.447806455213,5.0,18.0,46.0,1,1,1,0,303876,267974.2
49,111,33.0,0,4,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,5.0,22.0,74.0,4.0,12.0,36.0,1.0,4.0,10.0,3.0,12.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0.0,0.0,4.0,0.0,0.0,0.0,39684.56921363782,185165.763046409,277260.0339790421,0.0,0.0,0.0,11770.348477206004,33645.53607856716,62531.33106023644,6.0,12.0,37.0,1,1,1,0,286264,319847.1
50,111,40.0,0,3,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,25.0,66.0,141.0,11.0,38.0,92.0,4.0,19.0,35.0,7.0,25.0,57.0,1.0,4.0,6.0,1.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,1,1,1,0.0,5.0,12.0,0.0,0.0,0.0,3109.2286061427712,17617.081121553823,33416.85624945021,0.0,0.0,0.0,0.0,12235.354465471715,24599.47663371889,5.0,21.0,44.0,1,1,1,0,296307,300399.34
51,111,37.0,0,3,2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,8.0,42.0,73.0,6.0,32.0,68.0,3.0,10.0,28.0,6.0,25.0,45.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0,1,1,0.0,2.0,5.0,0.0,0.0,0.0,3598.1209417331816,22923.16516756788,48752.7258840736,0.0,0.0,0.0,2195.9440149019206,19107.412605118458,46233.72814777523,2.0,23.0,47.0,0,1,1,0,266614,241615.8
52,111,14.0,0,1,1,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,39.0,144.0,248.0,9.0,43.0,95.0,1.0,14.0,32.0,11.0,39.0,75.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,5200.168993034848,16673.591175434918,0.0,0.0,0.0,2086.101975218938,12466.637133443097,28193.752167632145,5.0,18.0,46.0,1,1,1,0,425176,351955.97
53,111,37.0,0,3,2,1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,11.0,36.0,64.0,4.0,33.0,58.0,6.0,11.0,22.0,4.0,25.0,44.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,1,0.0,2.0,6.0,0.0,0.0,0.0,3205.9286888318848,24616.83429257447,53421.66225528899,0.0,0.0,0.0,2375.029364444548,26230.79841543053,49295.37025334658,6.0,27.0,40.0,0,1,1,0,203796,245543.11
54,111,40.0,0,3,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,5.0,17.0,25.0,6.0,14.0,20.0,3.0,10.0,13.0,8.0,14.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,5.0,11.0,0.0,12996.51576983748,72723.23478513755,8783.62659694828,160293.31070554678,290574.18046858703,0.0,0.0,0.0,0.0,10203.174072878865,32947.528873568415,7.0,12.0,32.0,1,1,1,0,223755,190373.5
55,111,14.0,1,1,0,1,1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,6.0,54.0,91.0,6.0,28.0,61.0,3.0,9.0,18.0,2.0,17.0,41.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,2.0,2.0,4.0,0.0,0.0,0.0,2915.086480454522,14524.121597455029,211461.8746570937,0.0,0.0,0.0,7774.927340802488,19652.73458684277,67187.27420485334,2.0,13.0,41.0,0,1,1,0,203968,303540.12
56,111,53.0,0,2,2,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,68.0,158.0,251.0,16.0,55.0,99.0,3.0,14.0,29.0,6.0,35.0,64.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,2.0,5.0,0.0,0.0,0.0,3934.749244072165,10250.687337782489,28049.60836536425,0.0,0.0,0.0,381.85347065420416,10940.527286693108,33594.81661732342,4.0,25.0,49.0,1,1,1,0,317806,346768.22
57,111,2.0,1,1,0,1,1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,18.0,68.0,137.0,5.0,32.0,67.0,0.0,10.0,19.0,3.0,15.0,34.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,0.0,1.0,3.0,0.0,0.0,0.0,6273.253839441889,9791.925593438036,66210.31828291644,0.0,0.0,0.0,14946.28800957452,26506.954855069114,51423.95692770021,6.0,23.0,43.0,1,1,1,0,261185,392447.88
58,111,41.0,0,3,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,6.0,29.0,52.0,1.0,20.0,40.0,2.0,13.0,21.0,3.0,18.0,35.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,1.0,4.0,7.0,0.0,0.0,0.0,10373.494955138562,20017.71647649426,131617.41305781464,0.0,0.0,0.0,9580.660570873144,18384.93072190476,55751.09575265876,3.0,22.0,48.0,0,1,1,0,172704,212484.22
59,111,52.0,0,6,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,9.0,42.0,76.0,4.0,34.0,60.0,2.0,9.0,11.0,4.0,21.0,42.0,1.0,1.0,5.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,5.0,17.0,0.0,0.0,0.0,5659.091602813627,15084.800240831928,71841.88145516385,0.0,0.0,0.0,8330.803758689526,17198.14106407209,32144.97847156088,3.0,24.0,47.0,0,1,1,0,242819,235446.22
60,111,6.0,1,2,1,1,1,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,65.0,146.0,248.0,18.0,49.0,98.0,5.0,14.0,35.0,8.0,34.0,67.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,5.0,0.0,0.0,0.0,5173.903209281417,12407.427342515475,24426.937142792085,0.0,0.0,0.0,381.85347065420416,12766.085746357803,26282.00044031693,5.0,25.0,53.0,1,1,1,0,466557,402520.1
61,111,43.0,0,4,2,2,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,9.0,30.0,75.0,6.0,25.0,63.0,2.0,11.0,26.0,6.0,25.0,45.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,1,0.0,1.0,8.0,0.0,0.0,0.0,2072.1493725727905,22757.535160404048,51457.02634147668,0.0,0.0,0.0,5763.240064017097,20024.790092497904,49365.91285825318,8.0,24.0,46.0,0,1,1,0,288116,262951.9
62,111,34.0,0,1,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,4.0,108.0,223.0,1.0,42.0,81.0,4.0,14.0,34.0,7.0,36.0,70.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,1.0,5.0,8.0,0.0,0.0,0.0,1226.3511240040546,4070.1269366130346,20436.65905255933,0.0,0.0,0.0,3475.4894443459925,16346.600533569415,25058.538094663865,5.0,16.0,45.0,0,1,1,0,251494,287216.75
63,111,10.0,0,2,2,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,5.0,31.0,69.0,2.0,17.0,49.0,2.0,11.0,30.0,5.0,27.0,54.0,0.0,3.0,6.0,0.0,3.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,7.0,14.0,18.0,0.0,0.0,0.0,1142.5426514502467,30498.80299769704,67022.11054202769,0.0,0.0,0.0,5872.398601025778,31396.61941132076,71732.98656755323,4.0,23.0,45.0,0,0,1,0,308751,320149.4
64,111,38.0,0,3,2,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,18.0,50.0,106.0,13.0,37.0,69.0,5.0,15.0,34.0,5.0,27.0,59.0,3.0,5.0,7.0,3.0,5.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1.0,11.0,15.0,0.0,0.0,0.0,4034.256303532272,22993.16877040172,163241.64272165726,0.0,387.3921671110819,6020.544638011215,2625.4688396320344,14611.336481701925,60572.53184555086,5.0,23.0,44.0,0,1,1,0,261218,272805.8
65,111,40.0,0,3,2,2,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,16.0,54.0,169.0,17.0,46.0,83.0,8.0,15.0,32.0,6.0,28.0,59.0,1.0,6.0,6.0,1.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,1.0,7.0,14.0,0.0,0.0,0.0,3282.240026631149,68828.55237317008,187316.2651082484,0.0,6020.544638011215,6020.544638011215,1246.7399846774329,14001.154831956996,59294.50965266384,6.0,23.0,50.0,0,1,1,0,290323,271887.06
66,111,44.0,0,3,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,15.0,60.0,131.0,13.0,43.0,77.0,4.0,15.0,34.0,6.0,27.0,61.0,3.0,5.0,7.0,3.0,5.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1.0,9.0,16.0,0.0,0.0,0.0,6441.266949793271,16744.032070913225,139542.65286335524,0.0,3.144463998044484,6020.544638011215,505.25250408664846,15148.761409538847,49209.17558891604,5.0,29.0,48.0,1,1,1,0,302572,270530.16
67,111,39.0,0,3,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,38.0,149.0,260.0,15.0,59.0,112.0,4.0,13.0,31.0,11.0,38.0,66.0,0.0,1.0,6.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1.0,2.0,4.0,0.0,0.0,0.0,0.0,97.68492829410994,79638.19791163073,0.0,0.0,5962.633054227771,0.0,4452.956918057031,23157.856485361197,4.0,21.0,48.0,1,1,1,0,266477,308917.94
68,111,3.0,1,1,2,1,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,19.0,40.0,62.0,11.0,21.0,40.0,3.0,7.0,9.0,7.0,23.0,30.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,1.0,4.0,12.0,0.0,0.0,0.0,6988.335258516355,61301.46120851733,185025.2163826555,0.0,0.0,0.0,1019.9667249540512,7934.926770558895,20435.34889913696,5.0,22.0,43.0,1,1,1,0,471576,437780.75
69,111,3.0,1,1,2,2,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,19.0,40.0,62.0,11.0,21.0,40.0,3.0,7.0,9.0,7.0,23.0,30.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0,0,1,1.0,4.0,12.0,0.0,0.0,0.0,6988.335258516355,61301.46120851733,185025.2163826555,0.0,0.0,0.0,1019.9667249540512,7934.926770558895,20435.34889913696,5.0,22.0,43.0,1,1,1,0,471385,433444.25
70,111,43.0,0,3,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,14.0,23.0,36.0,13.0,20.0,28.0,7.0,12.0,16.0,10.0,19.0,27.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,5.0,8.0,0.0,0.0,29832.297264668447,3135.6145877335102,87503.76603752979,307877.54407129827,0.0,0.0,0.0,0.0,16079.830709458009,47365.150069448566,3.0,18.0,39.0,0,1,1,0,179867,173024.42
71,111,39.0,0,3,2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,1,25.0,70.0,165.0,11.0,39.0,84.0,3.0,16.0,34.0,4.0,23.0,53.0,0.0,5.0,6.0,0.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,0.0,3.0,8.0,0.0,0.0,0.0,5369.525681721248,20035.13555658221,34961.28674369886,0.0,0.0,0.0,2616.208078986168,12539.241038421762,23235.824159842134,7.0,23.0,46.0,0,1,1,0,296221,302041.53
72,111,56.0,0,4,2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,8.0,38.0,84.0,7.0,30.0,63.0,1.0,2.0,12.0,2.0,19.0,43.0,0.0,2.0,4.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1.0,9.0,16.0,0.0,0.0,0.0,3849.6971883323886,17138.87196867761,38243.7964420256,0.0,0.0,0.0,5908.997507381412,12782.96258182397,29407.837551065066,6.0,23.0,53.0,0,1,1,0,295453,237226.12
73,111,8.0,1,1,2,5,1,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,7.0,41.0,68.0,6.0,27.0,63.0,0.0,3.0,13.0,3.0,22.0,41.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,1.0,11.0,16.0,0.0,0.0,0.0,1311.7256068268246,12719.38482092486,42591.48972714585,0.0,0.0,0.0,6407.714408050981,16282.139474151363,29353.78008398825,6.0,23.0,51.0,0,1,1,0,517114,455428.38
74,111,33.0,0,0,1,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,22.0,48.0,64.0,13.0,40.0,59.0,1.0,5.0,14.0,8.0,20.0,40.0,1.0,1.0,4.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,4.0,11.0,19.0,0.0,0.0,0.0,275.5577012629514,7323.139421154057,85699.85280172387,0.0,0.0,0.0,3393.3738034268968,11449.352199749685,25624.28104181044,6.0,24.0,59.0,1,1,1,0,252583,282241.03
75,111,40.0,0,3,2,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,5.0,25.0,39.0,4.0,18.0,33.0,3.0,14.0,17.0,4.0,15.0,31.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,2.0,5.0,7.0,0.0,0.0,0.0,7375.448695739058,101057.20096349646,235834.19730642947,0.0,0.0,0.0,5523.671450681369,16308.217248690047,49748.54920230575,4.0,21.0,44.0,0,1,1,0,185790,196822.6
76,111,36.0,0,3,2,2,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,4.0,12.0,81.0,4.0,14.0,45.0,1.0,2.0,12.0,3.0,11.0,30.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0.0,1.0,3.0,0.0,0.0,0.0,52775.45685091014,250529.60589375976,294069.88878915034,0.0,0.0,0.0,9628.81340212166,43159.90603994448,59003.16255327498,3.0,14.0,45.0,0,1,1,0,284874,281209.34
77,111,37.0,1,4,2,2,1,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,8.0,52.0,104.0,6.0,29.0,68.0,7.0,15.0,28.0,9.0,25.0,57.0,1.0,4.0,7.0,1.0,4.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2.0,8.0,14.0,0.0,0.0,0.0,0.0,22806.30102178546,34411.73467710582,0.0,0.0,0.0,7263.94209587275,16537.271794490593,29116.327932156957,4.0,21.0,48.0,1,1,1,0,265885,276137.84
78,111,47.0,0,1,1,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,8.0,53.0,134.0,4.0,32.0,77.0,1.0,13.0,30.0,4.0,22.0,52.0,0.0,2.0,6.0,0.0,2.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,1,1,0.0,2.0,9.0,0.0,0.0,0.0,13425.483496677793,22602.50898952263,44193.45280158926,0.0,0.0,0.0,5460.526565583999,16276.9971451071,30699.48522685173,4.0,18.0,46.0,0,1,1,0,298226,333517.84
79,111,44.0,0,3,2,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,9.0,28.0,86.0,10.0,35.0,56.0,3.0,9.0,18.0,4.0,20.0,35.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,1,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,1.0,3.0,4.0,0.0,0.0,0.0,7157.612508231012,44751.97079165885,204227.8264913025,0.0,0.0,0.0,0.0,31168.967504808104,60675.62542173584,2.0,17.0,39.0,0,1,1,0,260763,276789.12
