,index,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,交易年份,修正地址
292,316,七堵區,房地(土地+建物),基隆市七堵區崇孝街42巷48弄3之3號,24.88,其他,,,1010819,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701228,96.73,3,2,2,有,無,3600000,37217,,0.0,0,,RPROMLLMQHHFFCC87DA,88.45,0.0,8.28,無,,31.0,101,False
293,317,中正區,房地(土地+建物),基隆市中正區觀海街33號6樓,15.03,住,,,1010811,土地2建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,71.24,2,1,1,有,有,1500000,21056,,0.0,0,,RPVNMLLKRHHFFBC97DA,50.71,0.0,6.7,有,,13.0,101,False
294,318,中正區,房地(土地+建物),基隆市中正區中正路164之9號2樓,23.32,商,,,1010806,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700326,99.25,3,2,2,有,有,3450000,34761,,0.0,0,,RPOOMLOJRHHFFBC57DA,99.25,0.0,0.0,有,,31.0,101,False
295,319,信義區,房地(土地+建物),基隆市信義區崇法街65號2樓,26.1,住,,,1010807,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720906,98.92,3,2,1,有,無,2200000,22240,,0.0,0,,RPOOMLRLRHHFFBC18EA,81.22,0.0,17.7,無,,29.0,101,False
296,320,仁愛區,房地(土地+建物),基隆市仁愛區南榮路219之2號,15.0,商,,,1010814,土地3建物1車位0,三層,六層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691114,68.54,3,1,1,有,無,1750000,25533,,0.0,0,,RPWNMLSLRHHFFBC98EA,68.54,0.0,0.0,無,,32.0,101,False
297,321,安樂區,房地(土地+建物),基隆市安樂區基金三路46巷1號7樓,15.83,住,,,1010821,土地2建物1車位0,七層,十二層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840701,98.47,3,2,2,有,有,2250000,22849,,0.0,0,,RPSPMLNJRHHFFCC97CA,66.24,0.0,10.99,有,,17.0,101,False
298,322,安樂區,房地(土地+建物),基隆市安樂區基金三路67之2號,121.33,住,,,1010731,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0870720,179.96,5,2,2,有,無,13300000,73905,,0.0,0,,RPTNMLOJRHHFFCC97CA,136.68,18.06,25.22,無,,14.0,101,False
299,323,安樂區,房地(土地+建物),基隆市安樂區基金三路67之3號,121.33,住,,,1010731,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0870720,182.44,5,2,2,有,無,13600000,74545,,0.0,0,,SPTNMLOJRHHFFCC08CA,138.51,18.37,25.56,無,,14.0,101,False
300,324,安樂區,房地(土地+建物),基隆市安樂區基金三路67之1號,121.33,住,,,1010731,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0870720,189.96,5,2,2,有,無,14100000,74226,,0.0,0,,RPVNMLOJRHHFFCC18CA,148.61,18.9,22.45,無,,14.0,101,False
301,325,安樂區,房地(土地+建物),基隆市安樂區麥金路421巷31之2號,28.86,住,,,1010820,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0670809,61.41,3,2,1,有,無,2300000,37453,,0.0,0,,RPOOMLKKRHHFFCC27CA,61.41,0.0,0.0,無,,34.0,101,False
302,326,安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路135巷21弄15號,28.14,住,,,1010724,土地33建物2車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820902,138.19,3,1,1,有,無,6200000,44866,坡道平面,39.46,0,,RPXNMLLKRHHFFCC18CA,86.71,12.01,0.0,有,,19.0,101,False
303,327,七堵區,房地(土地+建物),基隆市七堵區福五街210號底一層,16.49,住,,,1010809,土地2建物1車位0,地下一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0850313,57.66,3,2,2,有,有,2600000,45092,,0.0,0,,RPVOMLPLRHHFFCC58CA,45.05,0.0,0.0,無,,16.0,101,False
304,328,信義區,房地(土地+建物)+車位,基隆市信義區東信路236巷50號一樓,51.54,住,,,1010820,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010620,208.79999999999998,4,2,2,有,有,11500000,56040,坡道平面,19.65,900000,,RPXOMLMKRHHFFBC28CA,109.87,9.71,15.62,有,,0.0,101,False
305,329,信義區,房地(土地+建物)+車位,基隆市信義區東信路236巷18號三樓,37.33,住,,,1010821,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010620,154.85,3,2,2,有,有,7250000,47707,坡道平面,19.65,800000,,RPOPMLMKRHHFFBC47CA,79.81,5.5,11.01,有,,0.0,101,False
306,330,信義區,房地(土地+建物),基隆市信義區東信路236巷26號四樓,35.9,住,,,1010809,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010620,135.20999999999998,3,2,2,有,有,5980000,44228,,0.0,0,,RPPOMLMKRHHFFBC47CA,79.81,5.5,11.01,有,,0.0,101,False
307,331,信義區,房地(土地+建物),基隆市信義區東信路236巷22號二樓,33.76,住,,,1010820,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010620,128.20999999999998,3,2,2,有,有,6000000,46797,,0.0,0,,RPQOMLMKRHHFFBC57CA,74.95,5.82,11.0,有,,0.0,101,False
308,332,信義區,房地(土地+建物)+車位,基隆市信義區東信路236巷46號一樓,51.39,住,,,1010809,土地1建物1車位2,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010620,208.17,4,2,2,有,有,11500000,55164,坡道機械,19.64,1100000,,RPROMLMKRHHFFBC67CA,109.47,9.48,15.62,有,,0.0,101,False
309,333,信義區,房地(土地+建物)+車位,基隆市信義區東信路236巷60號六樓,37.33,住,,,1010820,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010620,154.85,3,2,2,有,有,6940000,45044,坡道平面,19.65,850000,,RPSOMLMKRHHFFBC77CA,79.81,5.5,11.01,有,,0.0,101,False
310,335,中正區,房地(土地+建物)+車位,基隆市中正區觀海街203號16樓,23.4,住,,,1010628,土地2建物1車位1,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,166.70999999999998,3,2,2,有,有,3000000,22081,坡道平面,48.96,400000,,RPUNMLTJRHHFFBC48CA,80.69,0.0,10.63,有,,13.0,101,False
311,336,中正區,房地(土地+建物),基隆市中正區觀海街31號,23.69,住,,,1010731,土地2建物1車位0,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,114.28999999999999,3,2,2,有,有,3110000,27211,,0.0,0,,RPVNMLNJRHHFFBC97CA,80.78,0.0,11.69,有,,13.0,101,False
312,337,中正區,房地(土地+建物)+車位,基隆市中正區新豐街470號19樓,27.5,住,,,1010808,土地3建物1車位1,十九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,168.10999999999999,4,2,2,有,有,5500000,32718,坡道平面,0.0,0,,RPRNMLRLRHHFFBC18CA,95.73,0.0,10.12,有,,15.0,101,False
313,338,中正區,房地(土地+建物)+車位,基隆市中正區觀海街98號15樓,22.66,住,,,1010820,土地1建物1車位1,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,146.61,3,2,2,有,有,2500000,17052,坡道平面,34.99,0,,RPPOMLRLRHHFFBC08CA,80.74,0.0,10.63,有,,13.0,101,False
314,339,中正區,房地(土地+建物)+車位,基隆市中正區正豐街36之1號三樓,30.82,住,,,1010814,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980423,146.35,3,2,2,有,有,6900000,47147,坡道機械,8.38,0,,RPXNMLPLRHHFFBC58CA,91.43,2.33,8.62,有,,3.0,101,False
315,340,中正區,房地(土地+建物),基隆市中正區新豐街303巷21弄27號4樓,25.49,住,,,1010727,土地4建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851119,83.39999999999999,3,2,2,有,無,1250000,14989,,0.0,0,,RPPNMLLJIIHFFBC98CA,55.81,0.0,6.67,無,,16.0,101,False
316,341,信義區,房地(土地+建物)+車位,基隆市信義區東信路236巷60號七樓,37.33,住,,,1010820,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010620,154.85,3,2,2,有,有,6900000,44749,坡道平面,19.65,850000,,RPQOMLRKRHHFFBC08CA,79.81,5.5,11.01,有,,0.0,101,False
317,342,仁愛區,房地(土地+建物),基隆市仁愛區仁一路257號十四樓之二,3.18,商,,,1010808,土地2建物1車位0,十四層,三十一層,套房(1房1廳1衛),住家用,鋼骨鋼筋混凝土造,0970204,57.59,1,1,1,有,有,3850000,66857,,0.0,0,,RPWNMLLLRHHFFBC08CA,32.76,0.0,7.94,無,,4.0,101,False
318,346,仁愛區,房地(土地+建物),基隆市仁愛區愛一路8號8樓之7,16.4,商,,,1010821,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,0760218,95.77,3,2,1,有,有,3500000,36545,,0.0,0,,RPQPMLNKRHHFFBC77CA,72.99,0.0,4.76,有,,25.0,101,False
319,347,安樂區,房地(土地+建物),基隆市安樂區麥金路175之6號12樓,9.24,住,,,1010724,土地8建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,81.45,2,2,1,有,有,2700000,33150,,0.0,0,,RPVNMLLLRHHFFCC08CA,53.74,0.97,8.19,有,,15.0,101,False
320,348,七堵區,房地(土地+建物),基隆市七堵區麗景二街29號,228.0,其他,山坡地保育區,丙種建築用地,1010812,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0800420,354.38,4,3,3,有,有,16300000,45996,,0.0,0,,RPRNMLTKRHHFFCC38CA,321.17,16.95,16.26,無,,21.0,101,False
321,349,七堵區,房地(土地+建物)+車位,基隆市七堵區百六街128號,39.1,住,,,1010712,土地1建物1車位1,一層,三層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1010504,147.29,0,0,0,無,無,13950000,109324,坡道平面,29.75,1100000,,RPTNMLMJIIHFFCC96CA,80.73,0.0,7.43,無,,0.0,101,False
322,350,七堵區,房地(土地+建物),基隆市七堵區長安街231巷31號,88.81,住,,,1010723,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1000331,248.06,0,0,0,無,無,9100000,36685,,0.0,0,,RPWNMLOKRHHFFCC38CA,222.9,6.15,19.01,無,,1.0,101,False
323,351,七堵區,房地(土地+建物),基隆市七堵區永富路146號5樓,29.66,住,,,1010809,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780126,115.92,3,1,2,有,無,5700000,49172,,0.0,0,,RPPNMLPKRHHFFCC77CA,115.92,0.0,0.0,無,,23.0,101,False
324,352,安樂區,房地(土地+建物),基隆市安樂區安和一街330巷5之1號12樓,25.44,住,,,1010831,土地1建物1車位0,十二層,十六層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0850705,113.82,3,2,1,有,有,4400000,38658,,0.0,0,,RPTNMLPJRHHFFCC08CA,0.0,0.0,0.0,有,,16.0,101,False
325,353,七堵區,房地(土地+建物),基隆市七堵區自治街28巷50之2號,28.61,商,,,1010809,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951109,143.98,4,2,2,有,有,13000000,90291,,0.0,0,,RPWNMLKKRHHFFCC97CA,85.15,11.83,10.32,有,,6.0,101,False
326,354,中正區,房地(土地+建物)+車位,基隆市中正區新豐街482號之7　6樓,16.65,住,,,1010816,土地4建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,111.27000000000001,2,1,1,有,有,2700000,24266,坡道平面,34.17,0,,RPPNMLPLRHHFFBC97EA,54.16,0.0,6.8,有,,15.0,101,False
327,355,安樂區,房地(土地+建物),基隆市安樂區安和一街6巷59之1號,37.12,其他,,,1010808,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0690308,82.29,3,2,1,有,無,2300000,27950,,0.0,0,,RPQNMLOKRHHFFCC97EA,71.96,0.0,10.33,無,,32.0,101,False
328,356,安樂區,房地(土地+建物),基隆市中山區中和路168巷2弄12號4樓,29.51,住,,,1010731,土地3建物2車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0871210,104.66,3,1,1,有,無,2300000,21975,,0.0,0,,RPSOMLNKRHHFFCC08DA,63.62,0.0,9.65,無,,14.0,101,False
329,357,七堵區,房地(土地+建物)+車位,基隆市七堵區綠葉街30巷6號,93.02,其他,山坡地保育區,丙種建築用地,1010413,土地1建物1車位2,一層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010120,249.89,4,2,2,有,有,13830000,70969,坡道平面,80.38,1800000,,RPSOMLPJJIHFFCC37CA,112.83,0.0,12.99,有,,0.0,101,False
330,358,安樂區,房地(土地+建物),基隆市安樂區基金一路121巷26之10號,21.43,住,,,1010815,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850503,67.42,2,1,1,有,有,1970000,29218,,0.0,0,,RPWNMLOJRHHFFCC38DA,57.02,0.0,3.03,無,,16.0,101,False
331,359,中正區,房地(土地+建物),基隆市信義區深澳坑路2之5號2樓之8,7.35,住,,,1010818,土地4建物1車位0,二層,十六層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850426,41.54,2,1,1,有,無,980000,23590,,0.0,0,,RPRNMLQLRHHFFBC18DA,26.8,0.0,4.98,無,,16.0,101,False
332,360,信義區,房地(土地+建物),基隆市信義區崇法街6之2號,34.25,住,,,1010727,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690110,82.36,3,1,2,有,無,2900000,35211,,0.0,0,,RPOOMLLLRHHFFBC47DA,82.36,0.0,0.0,無,,32.0,101,False
333,361,信義區,房地(土地+建物),基隆市信義區東明路77巷162號4樓,34.1,住,,,1010815,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790601,127.15,4,2,2,有,無,2000000,15730,,0.0,0,,RPUNMLTKRHHFFBC68DA,108.65,0.0,9.04,無,,22.0,101,False
334,362,仁愛區,房地(土地+建物),基隆市仁愛區延平街55之2號,26.0,住,,,1010814,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0590203,61.14,2,1,1,有,無,2330000,38109,,0.0,0,,RPRNMLMJIIHFFBC76DA,61.14,0.0,0.0,無,,42.0,101,False
335,363,仁愛區,房地(土地+建物),基隆市仁愛區延平街55之1號,24.5,住,,,1010814,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0590203,59.87,2,1,1,有,無,2330000,38918,,0.0,0,,RPXNMLMJIIHFFBC37DA,59.87,0.0,0.0,無,,42.0,101,False
336,365,暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖碇路187號6樓,27.99,住,,,1010821,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870520,138.62,4,2,2,有,有,4200000,30300,升降機械,0.0,0,,RPVNMLSKRHHFFCC88EA,96.26,1.18,9.7,有,,14.0,101,False
337,366,安樂區,房地(土地+建物),基隆市安樂區基金二路33之2號,33.73,住,,,1010816,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701209,89.76,3,2,1,有,無,1500000,16711,,0.0,0,,RPUNMLQJRHHFFCC48EA,89.76,0.0,0.0,無,,31.0,101,False
338,367,七堵區,房地(土地+建物),基隆市七堵區明德一路6號9樓,10.45,住,,,1010811,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821002,93.66999999999999,3,2,2,有,有,4500000,48040,,0.0,0,,RPPNMLPJRHHFFCC67CA,79.07,0.0,10.17,有,,19.0,101,False
339,368,安樂區,房地(土地+建物),基隆市安樂區麥金路165之2號6樓,11.98,住,,,1010804,土地8建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,101.52000000000001,3,2,2,有,有,4200000,41372,,0.0,0,,RPQOMLQJRHHFFCC97CA,69.12,0.0,8.5,有,,15.0,101,False
340,369,七堵區,房地(土地+建物),基隆市七堵區東新街89巷5號4樓,39.58,住,,,1010826,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750207,95.55999999999999,3,1,1,有,無,1750000,18313,,0.0,0,,RPUNMLQJRHHFFCC28CA,80.11,0.0,8.85,無,,26.0,101,False
341,370,七堵區,房地(土地+建物),基隆市七堵區永富路144號5樓,29.66,住,,,1010809,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780126,135.29,1,1,1,有,無,6300000,46567,,0.0,0,,RPQNMLPKRHHFFCC87CA,117.83,0.0,17.46,無,,23.0,101,False
342,371,安樂區,房地(土地+建物),基隆市安樂區中和路182號5樓,43.03,其他,,,1010718,土地2建物3車位0,五層，見其他登記事項,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870710,172.74,3,2,2,有,無,3500000,20261,,0.0,0,,RPQNMLSKRHHFFCC18CA,123.46,0.0,3.77,無,,14.0,101,False
343,373,安樂區,房地(土地+建物),基隆市中山區中和路85巷42號19樓,19.57,住,,,1010820,土地6建物1車位0,十九層，二十層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,85.78999999999999,3,1,2,有,有,1300000,15153,,0.0,0,,RPWNMLKLRHHFFCC08CA,62.84,0.28,6.34,有,,15.0,101,False
344,374,中正區,房地(土地+建物)+車位,基隆市中正區觀海街71號,25.72,住,,,1010804,土地2建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,168.96,3,2,2,有,有,3940000,23320,坡道平面,0.0,0,,RPUNMLMJIIHFFBC96CA,88.83,0.0,12.71,有,,13.0,101,False
345,375,中正區,房地(土地+建物),基隆市中正區新豐街230號8樓,5.64,住,,,1010815,土地1建物1車位0,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,30.900000000000002,1,1,1,有,有,780000,25245,,0.0,0,,RPSOMLQLRHHFFBC28CA,19.72,0.0,4.31,有,,16.0,101,False
346,376,中正區,房地(土地+建物),基隆市中正區觀海街69號,25.72,住,,,1010804,土地2建物1車位0,一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,130.72,3,2,2,有,有,3540000,27081,,0.0,0,,RPWNMLRLRHHFFBC68CA,88.85,0.0,13.15,有,,13.0,101,False
347,377,中正區,房地(土地+建物)+車位,基隆市中正區中正路315號七樓,48.48,住,,,1010821,土地1建物1車位2,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010605,482.51,4,2,3,有,有,31600000,66981,坡道平面,50.3,2650000,,RPOOMLSKRHHFFBC97CA,279.18,8.62,41.85,有,,0.0,101,False
348,378,中正區,房地(土地+建物)+車位,基隆市中正區中正路315號七樓之ㄧ,47.71,住,,,1010821,土地1建物1車位2,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010605,475.98,4,2,3,有,有,31670000,68056,坡道平面,50.3,2700000,,RPPOMLSKRHHFFBC08CA,275.03,8.53,41.21,有,,0.0,101,False
349,379,中正區,房地(土地+建物)+車位,基隆市中正區中正路315號五樓之一,47.52,住,,,1010823,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010605,450.82,4,2,3,有,有,28520000,63594,坡道平面,25.15,1450000,,RPQOMLSKRHHFFBC18CA,275.03,8.53,41.21,有,,0.0,101,False
350,380,信義區,房地(土地+建物),基隆市信義區深澳坑路168巷46弄37號4樓,27.56,住,,,1010720,土地1建物1車位0,四層，夾層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840610,92.58999999999999,3,2,2,有,無,1200000,12960,,0.0,0,,RPPNMLLKRHHFFBC27CA,79.41,0.0,6.69,無,,17.0,101,False
351,381,七堵區,房地(土地+建物),基隆市七堵區百五街1之2號,32.5,住,,,1010705,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680331,118.74,4,1,2,有,無,4200000,35371,,0.0,0,,RPVPMLPLRHHFFCC68CA,118.74,0.0,0.0,無,,33.0,101,False
352,385,安樂區,房地(土地+建物),基隆市安樂區基金一路135巷5弄12號3樓,29.8,住,,,1010723,土地3建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840304,129.79,3,2,2,有,有,3800000,29279,,0.0,0,,RPQNMLOKRHHFFCC77CA,102.11,0.0,7.86,有,,17.0,101,False
353,386,安樂區,房地(土地+建物),基隆市中山區中和路192號2樓,34.82,住,,,1010821,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870710,136.74,4,2,2,有,無,2700000,19745,,0.0,0,,RPXNMLKKRHHFFCC08CA,94.54,0.0,5.12,無,,14.0,101,False
354,387,安樂區,房地(土地+建物),基隆市安樂區中平街142號,30.0,住,,,1010820,土地5建物1車位0,一層,四層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0701228,68.31,1,1,1,有,無,1000000,14639,,0.0,0,,RPQNMLRKRHHFFCC18DA,68.31,0.0,0.0,無,,31.0,101,False
355,388,中正區,房地(土地+建物),基隆市中正區新豐街238號6樓,5.93,住,,,1010825,土地1建物1車位0,六層,二十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0851129,32.55,1,1,1,有,有,800000,24581,,0.0,0,,RPWOMLOKRHHFFBC48DA,21.22,0.0,3.67,無,,16.0,101,False
