,index,鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,交易年份,修正地址
4000,4660,信義區,房地(土地+建物)+車位,臺北市信義區吳興街600巷76弄143之2號,10.13,住,,,1101201,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851227,105.41999999999999,2,1,1,有,有,11450000,108613,坡道平面,71.91,0,陽台外推；夾層；其他增建；,RPUNMLNLKIGGFDA57DA,19.32,0.0,2.61,有,,25.0,110,False
4001,4661,萬華區,房地(土地+建物),臺北市萬華區萬大路71巷32號四樓,20.75,住,,,1101228,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630430,63.97,3,3,3,有,無,11830000,184930,,0.0,0,頂樓加蓋；,RPUNMLTJKHHGFBA77DA,55.16,0.0,8.81,無,,47.0,110,False
4002,4662,大同區,房地(土地+建物),臺北市大同區延平北路四段102巷10號,46.0,住,,,1101102,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0891007,114.99,4,2,3,有,無,21500000,186973,,0.0,0,頂樓加蓋；其他增建；,RPRNMLNKKHHGFBA96DA,105.3,0.0,9.69,無,,21.0,110,False
4003,4663,大同區,房地(土地+建物),臺北市大同區民權西路122號八樓之3,3.5,商,,,1101224,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970623,41.55,1,1,1,有,有,10500000,252708,,0.0,0,夾層；其他增建；,RPXNMLPLJHHGFBA77DA,23.51,1.23,3.58,有,1563.0,13.0,110,False
4004,4664,萬華區,房地(土地+建物)+車位,臺北市萬華區中華路一段160號十四樓,12.53,商,,,1110111,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020104,191.89,2,2,2,有,有,41000000,239944,坡道平面,33.52,3000000,,RPOOMLPLJHHGFBA96DA,103.0,0.0,5.76,有,,9.0,111,False
4005,4665,萬華區,房地(土地+建物),臺北市萬華區中華路一段80號十二樓之3,1.97,商,,,1110126,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700716,20.11,0,1,1,有,有,4280000,212829,,0.0,0,,RPPOMLSJKHHGFBA27DA,16.24,0.0,0.0,有,1564.0,41.0,111,False
4006,4666,萬華區,房地(土地+建物),臺北市萬華區萬大路344巷26號,31.75,住,,,1101216,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0640519,94.83,0,0,0,無,無,21500000,226722,,0.0,0,其他增建；,RPOPMLSJKHHGFBA27DA,84.75,10.08,0.0,無,,46.0,110,False
4007,4667,中山區,房地(土地+建物),臺北市中山區興安街63號六樓之2,26.43,住,,,1101230,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750314,128.66,3,2,2,有,有,30380000,236126,,0.0,0,其他增建；,RPPOMLNKJHHGFCA86DA,99.35,0.21,6.51,有,1565.0,35.0,110,False
4008,4668,內湖區,房地(土地+建物)+車位,臺北市內湖區行善路281巷18號十二樓,64.61,住,,,1101202,土地1建物1車位2,十二層，夾層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981214,336.12,3,2,3,有,有,66200000,235330,坡道平面,76.06,5000000,,RPOSMLOKJHHGFCA27DA,151.42,7.52,24.8,有,,12.0,110,False
4009,4669,中山區,房地(土地+建物),臺北市中山區復興北路448號十一樓之11,7.51,住,,,1101217,土地2建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971015,43.78,1,1,1,有,有,12110000,276610,,0.0,0,夾層；其他增建；,RPVRMLNJJHHGFCA67DA,25.34,1.47,2.29,有,,13.0,110,False
4010,4670,中山區,房地(土地+建物)+車位,臺北市中山區南京東路三段112號四樓,11.34,商,,,1110107,土地1建物1車位1,四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1091113,152.53,0,0,0,無,有,45680000,357064,坡道平面,34.26,3450000,,RPXOMLSLKIGGFCA38DA,60.9,3.04,10.08,有,,2.0,111,False
4011,4672,文山區,房地(土地+建物)+車位,臺北市文山區萬芳路107巷8號十四樓,42.56,住,,,1110114,土地1建物1車位3,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010919,262.14,3,2,2,有,有,45660000,174182,坡道平面,68.45,0,,RPRNMLPKKHHGFAA07DA,114.34,12.62,8.31,有,1566.0,10.0,111,False
4012,4674,大同區,房地(土地+建物),臺北市大同區承德路三段122巷12號二樓之1,11.63,住,,,1110110,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090824,67.14,1,1,1,有,無,14500000,215967,,0.0,0,,RPVPMLSKJHHGFBA97DA,32.68,2.69,3.32,有,1567.0,2.0,111,False
4013,4675,中正區,房地(土地+建物)+車位,臺北市中正區信義路二段261號二樓之2,5.92,商,,,1101210,土地12建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),辦公用,鋼骨鋼筋混凝土造,1070702,82.22,0,0,1,有,有,29580000,359766,坡道平面,27.01,0,,RPXOMLKMKIGGFBA57DA,27.54,0.0,7.33,有,1568.0,3.0,110,False
4014,4676,文山區,房地(土地+建物)+車位,臺北市文山區政大二街87之1號,128.53,住,,,1101001,土地1建物1車位2,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971111,282.56,2,2,3,有,有,46500000,164567,坡道平面,67.52,0,陽台外推；其他增建；,RPOOMLLLJHHGFAA09DA,144.94,7.6,14.78,有,1569.0,13.0,110,False
4015,4677,文山區,房地(土地+建物),臺北市文山區光輝路50巷3弄23號五樓,35.92,住,,,1101222,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710615,117.72,3,2,2,有,無,16200000,137615,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPRNMLLKJHHGFAA56DA,100.94,0.0,16.78,無,,39.0,110,False
4016,4678,文山區,房地(土地+建物),臺北市文山區景豐街50號六樓之3,18.69,住,,,1101218,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831227,79.15,2,2,1,有,有,16010000,202274,,0.0,0,陽台外推；其他增建；,RPSOMLTKJHHGFAA57DA,47.36,0.63,7.1,有,1570.0,27.0,110,False
4017,4679,文山區,房地(土地+建物),臺北市文山區福興路96號三樓之4,10.32,住,,,1101226,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850503,37.31,1,1,1,有,有,6300000,168856,,0.0,0,陽台外推；夾層；其他增建；,RPQNMLQLJHHGFAA07DA,24.58,1.28,2.3,有,1571.0,25.0,110,False
4018,4681,萬華區,房地(土地+建物),臺北市萬華區內江街51號七樓之3,3.19,商,,,1110104,土地3建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701231,25.369999999999997,1,0,1,有,無,4550000,179346,,0.0,0,其他增建:陽台。其他增建；,RPOPMLTKJHHGFBA37DA,15.67,0.0,4.87,有,1572.0,41.0,111,False
4019,4682,文山區,房地(土地+建物)+車位,臺北市文山區景隆街36巷2之7號十一樓,26.43,,,,1101223,土地2建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820410,196.43,4,2,2,有,有,25000000,127272,坡道平面,0.0,2000000,陽台外推；其他增建；,RPXPMLPKKHHGFAA87DA,160.94,5.81,12.6,有,,28.0,110,False
4020,4683,文山區,房地(土地+建物)+車位,臺北市文山區景華街198號七樓之5,11.21,住,,,1101218,土地1建物1車位1,七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050930,118.39999999999999,2,2,1,有,有,21880000,184797,坡道平面,41.97,0,,RPROMLQKKHHGFAA27DA,43.8,0.0,7.64,有,1573.0,5.0,110,False
4021,4684,文山區,房地(土地+建物),臺北市文山區興隆路二段233巷5弄2號三樓之7,12.62,住,,,1110112,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861117,40.870000000000005,1,1,1,有,有,6000000,146807,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSOMLQKKHHGFAA37DA,24.37,0.59,4.0,有,,25.0,111,False
4022,4686,中山區,房地(土地+建物),臺北市中山區林森北路627號八樓,7.08,商,,,1101221,土地1建物1車位0,八層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0800914,53.870000000000005,2,2,1,有,無,11700000,217190,,0.0,0,陽台外推；其他增建；,RPWRMLTLKIGGFCA68DA,31.19,0.0,8.16,有,85.0,30.0,110,False
4023,4687,中山區,房地(土地+建物),臺北市中山區五常街53巷1號四樓,24.4,住,,,1101219,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661110,97.44,3,2,1,有,無,15550000,159585,,0.0,0,陽台外推；其他增建；,RPUNMLOKJHHGFCA37DA,90.54,0.0,6.9,無,,44.0,110,False
4024,4688,中山區,房地(土地+建物),臺北市中山區復興北路402巷12號四樓,27.99,住,,,1110105,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730411,143.47,3,2,2,有,有,38190000,266188,,0.0,0,,RPORMLNKJHHGFCA07DA,116.84,0.0,17.03,有,1575.0,38.0,111,False
4025,4689,中山區,房地(土地+建物)+車位,臺北市中山區林森北路483號七樓之8,4.57,商,,,1100115,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920122,63.03,0,0,0,無,有,9600000,152308,坡道機械,0.0,0,,RPPOMLPKJHHGFCA07DA,22.72,0.74,3.11,有,,18.0,110,False
4026,4690,內湖區,房地(土地+建物),臺北市內湖區康寧路一段185號五樓,55.89,住,,,1101231,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780808,137.01,4,2,2,有,無,20000000,145975,,0.0,0,陽台外推；,RPQOMLPKJHHGFCA17DA,117.54,0.36,10.91,無,,32.0,110,False
4027,4691,中山區,房地(土地+建物)+車位,臺北市中山區明水路387號十四樓之1,44.7,住,,,1101225,土地1建物1車位1,十四層，十五層，電梯樓梯間,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850527,241.53,3,2,3,有,有,76660000,317393,坡道平面,0.0,0,陽台外推；其他增建；,RPPQMLNKJHHGFCA07DA,168.08,27.78,15.23,有,1576.0,25.0,110,False
4030,4694,大同區,房地(土地+建物)+車位,臺北市大同區重慶北路二段175之1號十五樓,9.6,商,,,1110122,土地1建物1車位4,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080529,153.98000000000002,2,2,1,有,有,23680000,211884,升降機械,57.04,3140000,,RPSNMLOLJHHGFBA17DA,49.2,4.26,5.07,有,,3.0,111,False
4031,4695,大同區,房地(土地+建物),臺北市大同區承德路三段152號,4.15,商,,,1110103,土地2建物1車位0,一層，騎樓,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0951016,37.15,0,1,1,有,有,13800000,371467,,0.0,0,,RPRNMLOKKHHGFBA07DA,32.87,0.0,0.0,有,1577.0,16.0,111,False
4032,4696,萬華區,房地(土地+建物)+車位,臺北市萬華區東園街66巷24弄10號二樓之1,23.06,住,,,1101218,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060515,176.36,3,1,2,有,有,25750000,146016,坡道平面,41.24,0,,RPVNMLTJKHHGFBA87DA,83.28,4.67,8.58,有,1578.0,4.0,110,False
4033,4697,萬華區,房地(土地+建物),臺北市萬華區寶興街80巷17弄1號二樓,23.75,住,,,1110103,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620117,79.07,3,2,2,有,無,11700000,147970,,0.0,0,陽台外推；,RPPNMLQKKHHGFBA07DA,70.37,0.0,8.7,無,,49.0,111,False
4034,4698,信義區,房地(土地+建物),臺北市信義區吳興街432巷142號二樓,23.91,住,,,1101215,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781016,103.80999999999999,3,2,2,有,無,11760000,113284,,0.0,0,,RPRNMLMLKIGGFDA17DA,85.21,0.61,9.14,無,,32.0,110,False
4035,4699,中山區,房地(土地+建物),臺北市中山區林森北路413號八樓之5,6.29,商,,,1110116,土地3建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730927,66.03,2,1,1,有,有,9550000,144631,,0.0,0,,RPSWMLTKJHHGFCA58DA,50.89,0.0,3.01,有,1579.0,38.0,111,False
4036,4700,中山區,房地(土地+建物),臺北市中山區中山北路一段135巷21號三樓之6,5.8,商,,,1110116,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0661230,32.67,0,1,1,有,有,6150000,188246,,0.0,0,含租約；,RPOOMLMLJHHGFCA76DA,22.44,0.0,2.89,有,1580.0,45.0,111,False
4037,4701,內湖區,房地(土地+建物),臺北市內湖區新明路355之7號,9.88,工,,,1110102,土地1建物1車位0,一層,十一層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,0980403,53.23,2,1,1,有,有,10880000,204396,,0.0,0,夾層；其他增建；,RPVOMLOLJHHGFCA67DA,31.26,0.64,0.0,有,,13.0,111,False
4038,4702,內湖區,房地(土地+建物)+車位,臺北市內湖區星雲街135號十二樓之3,29.72,住,,,1110122,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931222,237.99,4,2,2,有,有,55500000,274695,坡道平面,54.15,5000000,,RPSRMLPKKHHGFCA77DA,110.53,5.34,12.41,有,,18.0,111,False
4039,4703,中山區,房地(土地+建物),臺北市中山區林森北路306號十四樓之7,4.92,商,,,1110114,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920213,44.7,1,1,1,有,有,9050000,202461,,0.0,0,,RPSSMLPKKHHGFCA87DA,28.59,0.0,1.46,有,1581.0,19.0,111,False
4040,4704,中山區,房地(土地+建物),臺北市中山區錦西街31號六樓之2,8.32,商,,,1110115,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660608,46.14,1,1,1,有,有,9353200,202713,,0.0,0,,RPWOMLQKKHHGFCA97DA,32.5,0.0,0.0,有,,45.0,111,False
4041,4705,內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段180號十八樓之1,16.97,,,,1101024,土地1建物1車位1,十八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1070223,238.51999999999998,4,2,2,有,有,66000000,301786,坡道平面,29.1,2800000,,RPVPMLQKKHHGFCA97DA,121.78,3.29,17.12,有,1582.0,3.0,110,False
4042,4706,中山區,房地(土地+建物)+車位,臺北市中山區林森北路308號十四樓之1,6.92,商,,,1110116,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0990409,91.13,1,1,1,有,有,14180000,155602,塔式車位,20.91,0,,RPQQMLQKKHHGFCA57DA,39.06,0.0,5.4,有,,12.0,111,False
4043,4707,中山區,房地(土地+建物)+車位,臺北市中山區林森北路308號十四樓之2,8.16,商,,,1110116,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0990409,104.19,1,1,1,有,有,16500000,158365,塔式車位,20.91,0,,RPRQMLQKKHHGFCA67DA,46.3,0.0,6.58,有,,12.0,111,False
4044,4708,中山區,車位,臺北市中山區樂群二路265巷18號,3.23,都市：其他:娛樂區(供娛樂健身使用不得作住宅使用)。,,,1110124,土地1建物1車位3,一層,十層,其他,一般零售業甲組（不含便利商店、日用百貨）,鋼骨造,1041027,69.55,0,0,0,有,有,4500000,,坡道平面,69.45,4500000,僅車位交易；,RPPNMLOKKHHGFCA96DA,0.0,0.0,0.0,有,1583.0,7.0,111,False
4045,4709,中山區,房地(土地+建物)+車位,臺北市中山區四平街107號五樓之4,9.82,住,,,1101219,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900827,44.1,1,1,1,有,有,10500000,220751,塔式車位,3.33,1500000,陽台外推；夾層；,RPTNMLNKKHHGFCA27DA,22.48,0.81,3.28,有,,20.0,110,False
4046,4710,內湖區,房地(土地+建物),臺北市內湖區內湖路一段91巷35弄9號三樓,29.58,住,,,1101128,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720813,107.21000000000001,4,2,2,有,無,19200000,179088,,0.0,0,,RPXOMLPKKHHGFCA97DA,87.16,0.0,11.26,無,,38.0,110,False
4047,4711,中山區,房地(土地+建物),臺北市中山區松江路63巷16號三樓,24.38,商,,,1110108,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0690614,138.5,3,2,2,有,無,34000000,245487,,0.0,0,3建築物含有：前陽台，廁所增建,RPVPMLTJKHHGFCA18DA,105.0,0.0,16.06,有,,42.0,111,False
4048,4712,內湖區,房地(土地+建物),臺北市內湖區民權東路六段150之1號二樓之1,3.44,商,,,1110118,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980106,42.879999999999995,1,1,1,有,有,8000000,186567,,0.0,0,,RPQOMLKKKHHGFCA76DA,25.1,1.04,0.0,有,,13.0,111,False
4049,4713,中山區,房地(土地+建物)+車位,臺北市中山區南京東路一段132巷18號三樓之2,11.58,商,,,1110115,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1010109,74.97,2,2,2,有,有,15560000,207522,升降機械,14.08,0,車位為倉儲式車位夾層；,RPQQMLRJKHHGFCA57DA,34.24,2.34,4.02,有,1584.0,10.0,111,False
4050,4714,中山區,房地(土地+建物),臺北市中山區市民大道三段169號四樓之3,8.91,住,,,1110116,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970602,68.5,1,1,1,有,有,12250000,178832,,0.0,0,夾層；,RPVPMLQLJHHGFCA97DA,24.54,1.86,3.41,有,1585.0,14.0,111,False
4051,4715,中山區,房地(土地+建物),臺北市中山區林森北路413號十一樓之11,5.11,商,,,1101219,土地3建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730927,54.68,2,1,1,有,有,9330000,170629,,0.0,0,陽台外推；其他增建；,RPSOMLRLJHHGFCA67DA,41.57,0.0,3.23,有,,37.0,110,False
4052,4716,北投區,房地(土地+建物),臺北市北投區石牌路二段348巷17號二樓之2,7.83,住,,,1101226,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821231,35.55,1,1,1,有,有,6580000,185091,,0.0,0,陽台外推；其他增建；,RPTOMLTKJHHGFEA08DA,18.56,0.0,5.83,有,1586.0,28.0,110,False
4053,4717,北投區,房地(土地+建物)+車位,臺北市北投區溫泉路37巷26號八樓之6,9.18,商,,,1110102,土地2建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941111,64.39,0,0,0,無,有,7680000,119273,坡道機械,19.86,0,陽台外推；夾層；其他增建；,RPUPMLTKJHHGFEA28DA,25.02,0.37,1.43,有,,17.0,111,False
4054,4718,士林區,房地(土地+建物),臺北市士林區永平街46巷1弄3號五樓,30.34,住,,,1101229,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790920,77.31,3,2,1,有,無,10500000,135817,,0.0,0,陽台外推；其他增建；,RPVOMLKLJHHGFEA47DA,66.41,0.0,7.64,無,,31.0,110,False
4055,4719,北投區,房地(土地+建物),臺北市北投區文林北路94巷5弄5號八樓,1.66,住,,,1101228,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701230,11.059999999999999,3,2,2,有,無,2200000,198735,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPORMLOLJHHGFEA47DA,8.69,0.0,1.1,有,1587.0,40.0,110,False
4056,4720,士林區,房地(土地+建物),臺北市士林區福港街212號三樓,34.99,住,,,1101226,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670302,91.33,3,2,2,有,無,14600000,159860,,0.0,0,其他增建；,RPQNMLPLJHHGFEA37DA,82.02,0.0,9.31,無,,43.0,110,False
4057,4721,北投區,房地(土地+建物),臺北市北投區文林北路94巷5弄5號八樓,3.32,住,,,1110103,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701230,27.669999999999998,3,2,2,有,無,5500000,198771,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUQMLOLJHHGFEA97DA,21.73,0.0,2.76,有,1587.0,41.0,111,False
