,交易年份,屋齡,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,電梯,HOSPITAL_COUNT,CSTORE_COUNT,NEAR_UNIVERSITY,NEAR_FIRESTATION,NEAR_FUEL,NEAR_LIBRARY,NEAR_MARKET,PARK_AREA,PARKING_AREA,TEMPLE_COUNT,NEAR_POLICE,NEAR_SCHOOL,NEAR_STATION,單價元平方公尺
914,110,29,2,2,1,1,29.0,24.0,1.0,1.0,0.0,1.0,1.0,14735.285733418657,8702.234625601826,11,0.0,1.0,1.0,208656
915,110,39,2,2,1,1,56.0,28.0,0.0,0.0,1.0,1.0,1.0,44392.75868774057,28561.7162853617,6,0.0,0.0,1.0,226244
916,110,37,4,2,2,1,51.0,25.0,1.0,0.0,0.0,1.0,1.0,65110.65419292936,29856.279916274765,4,0.0,1.0,1.0,213550
917,110,42,3,2,2,1,58.0,26.0,1.0,0.0,0.0,1.0,1.0,9038.161349785765,5495.408980628992,12,1.0,1.0,1.0,231210
918,110,9,1,0,1,1,58.0,40.0,0.0,1.0,0.0,1.0,1.0,8448.987393352676,6745.943602085516,16,1.0,1.0,1.0,231477
919,110,38,5,1,5,0,18.0,12.0,0.0,1.0,1.0,0.0,1.0,71336.19966787263,32705.943184738662,6,1.0,1.0,0.0,178218
920,110,50,5,5,5,0,47.0,27.0,0.0,0.0,1.0,1.0,1.0,6392.582170978145,17249.00295184057,9,1.0,1.0,0.0,200973
921,110,25,1,1,1,1,71.0,37.0,0.0,1.0,1.0,0.0,0.0,14051.255239958406,8464.817890558837,27,1.0,1.0,1.0,170268
922,110,52,3,2,2,0,33.0,27.0,0.0,1.0,0.0,1.0,0.0,6514.986682450388,8461.072173023507,5,0.0,1.0,1.0,179599
923,110,39,0,0,0,1,72.0,39.0,0.0,1.0,1.0,1.0,1.0,16480.876856731116,8377.677283490286,27,1.0,1.0,1.0,105499
924,110,40,0,0,0,1,43.0,13.0,1.0,0.0,1.0,1.0,0.0,26351.978826927218,20656.673622293194,10,0.0,1.0,1.0,313445
925,110,33,1,1,1,1,80.0,43.0,0.0,0.0,1.0,0.0,0.0,57599.92024602909,26160.78834584012,13,1.0,1.0,0.0,186329
926,110,3,1,1,1,1,94.0,37.0,0.0,1.0,0.0,1.0,1.0,40730.30672628753,5638.700780742376,18,1.0,1.0,1.0,281013
927,110,30,1,1,1,0,30.0,27.0,0.0,1.0,1.0,1.0,1.0,75007.1723248753,31455.46616279771,5,1.0,1.0,0.0,180426
928,110,39,2,2,1,0,68.0,26.0,1.0,0.0,0.0,0.0,1.0,62607.52610260026,22186.358894142173,1,0.0,1.0,1.0,308189
929,110,55,3,2,2,0,20.0,24.0,1.0,1.0,0.0,1.0,1.0,12179.504738698246,12965.265256916551,7,0.0,1.0,0.0,152621
930,110,37,3,2,2,0,22.0,14.0,0.0,0.0,0.0,0.0,1.0,58504.764709522715,21674.708232742854,6,0.0,1.0,0.0,156704
931,110,51,3,2,1,0,16.0,18.0,0.0,1.0,0.0,1.0,0.0,8199.70606558144,8667.190397600712,5,1.0,1.0,0.0,172251
932,110,25,1,1,1,1,71.0,41.0,0.0,0.0,1.0,0.0,0.0,50801.950262511586,24711.277551558876,12,1.0,1.0,0.0,210631
933,110,5,3,2,1,1,67.0,38.0,0.0,1.0,1.0,0.0,0.0,50701.1620654016,24602.67604814968,17,1.0,1.0,0.0,276827
934,110,25,1,1,1,1,10.0,15.0,0.0,1.0,1.0,1.0,1.0,6391.383315508163,9872.007304660252,5,1.0,1.0,0.0,159351
935,110,27,2,1,1,1,64.0,42.0,1.0,0.0,0.0,1.0,1.0,13178.58025916365,7926.715373315408,21,0.0,1.0,1.0,203076
936,110,33,1,1,1,1,80.0,43.0,0.0,0.0,1.0,0.0,0.0,57599.92024602909,26160.78834584012,13,1.0,1.0,0.0,155680
937,110,53,2,2,2,0,63.0,26.0,0.0,0.0,1.0,0.0,1.0,14584.099419338,7228.287090535764,14,1.0,1.0,1.0,314841
938,110,45,4,2,2,1,73.0,25.0,0.0,1.0,1.0,1.0,1.0,11091.212083535447,3272.7162955567787,13,1.0,1.0,1.0,175559
939,110,13,4,1,1,1,78.0,43.0,0.0,1.0,0.0,1.0,1.0,42484.83954136709,6536.317889772632,22,1.0,1.0,1.0,254952
940,110,28,2,2,1,1,47.0,30.0,0.0,0.0,1.0,1.0,1.0,6787.580169783696,15209.042349340516,9,1.0,1.0,0.0,217143
941,110,43,5,2,1,0,17.0,12.0,0.0,1.0,1.0,0.0,1.0,72281.9657296281,33265.49687997014,5,1.0,1.0,0.0,151599
942,110,38,0,0,0,1,89.0,45.0,0.0,0.0,1.0,1.0,0.0,60848.02276797088,26496.82743099055,14,1.0,1.0,1.0,192355
943,110,48,4,2,2,0,44.0,30.0,1.0,0.0,0.0,1.0,1.0,18634.38579265477,4905.7664634386165,12,0.0,1.0,1.0,158956
944,110,26,1,2,1,1,62.0,35.0,1.0,0.0,0.0,0.0,1.0,25888.015297097394,3893.9034848277947,18,0.0,1.0,1.0,202724
945,110,11,1,1,1,1,7.0,13.0,0.0,1.0,1.0,0.0,0.0,46207.13839492705,52701.1969437911,4,0.0,1.0,1.0,261194
946,110,11,1,1,1,1,77.0,32.0,0.0,1.0,1.0,0.0,1.0,12015.061282185647,9386.506811724303,13,1.0,1.0,1.0,316111
947,110,29,1,2,1,1,22.0,6.0,0.0,0.0,0.0,0.0,1.0,218939.6421857105,7535.277133526927,4,0.0,1.0,1.0,281162
948,110,23,3,1,1,1,45.0,10.0,0.0,0.0,1.0,0.0,0.0,68191.69604678401,21488.80097637572,5,0.0,1.0,1.0,235052
949,110,48,0,1,1,0,87.0,44.0,0.0,1.0,0.0,1.0,1.0,19776.815917102464,7205.614604346834,26,1.0,1.0,1.0,218734
950,110,44,5,3,3,0,75.0,31.0,1.0,0.0,0.0,0.0,1.0,29812.182722879796,3720.270246082471,4,0.0,1.0,1.0,201853
951,110,54,4,1,2,0,53.0,33.0,0.0,1.0,0.0,1.0,1.0,13315.25589917452,8212.018849964694,21,1.0,1.0,1.0,186499
952,110,17,1,1,1,1,54.0,26.0,1.0,0.0,0.0,0.0,1.0,27093.487363562617,3179.2287714132153,22,0.0,1.0,1.0,295983
953,110,13,1,1,1,1,67.0,39.0,0.0,1.0,1.0,0.0,0.0,50246.503292848625,25931.624764322532,20,1.0,1.0,0.0,205663
954,110,55,2,1,1,0,20.0,25.0,1.0,1.0,0.0,1.0,1.0,7774.411448336485,12891.671578815261,7,0.0,1.0,0.0,143678
955,110,41,1,1,1,1,61.0,21.0,0.0,1.0,1.0,0.0,1.0,10380.945719798961,5667.221162522772,16,1.0,1.0,1.0,158184
956,110,38,1,1,1,1,53.0,22.0,0.0,1.0,1.0,1.0,0.0,14267.619877988256,9094.17269127624,10,1.0,1.0,1.0,274669
957,110,51,4,1,2,0,78.0,31.0,1.0,0.0,0.0,0.0,1.0,15263.214305857306,5485.049645364567,4,0.0,0.0,0.0,178468
958,110,50,1,1,1,0,41.0,14.0,1.0,0.0,0.0,1.0,1.0,37156.10082997166,4973.413261053348,9,1.0,1.0,1.0,227273
959,110,50,1,2,1,0,41.0,14.0,1.0,0.0,0.0,1.0,1.0,35539.35670553784,5096.004221781285,9,1.0,1.0,1.0,227273
960,110,52,3,2,1,0,75.0,34.0,1.0,0.0,0.0,0.0,1.0,29456.310223154924,3339.4257635076447,4,0.0,1.0,1.0,210722
961,110,44,1,1,1,1,75.0,41.0,0.0,1.0,1.0,0.0,0.0,49754.39137351675,26203.31066935693,14,1.0,1.0,0.0,175520
962,110,13,2,1,1,1,40.0,17.0,0.0,0.0,0.0,0.0,1.0,42016.98675992089,9781.860156123756,3,1.0,1.0,1.0,274529
963,110,41,1,1,1,1,70.0,48.0,0.0,1.0,1.0,0.0,1.0,27586.979297582344,8663.715304456777,27,1.0,1.0,1.0,136232
964,110,40,1,1,1,1,74.0,40.0,0.0,1.0,1.0,0.0,0.0,22054.70073876633,13137.431555518933,27,1.0,1.0,0.0,143006
965,110,44,3,2,2,1,65.0,33.0,0.0,0.0,1.0,0.0,0.0,49775.00329226568,28022.708027437162,12,1.0,1.0,1.0,180843
966,110,45,1,0,1,1,83.0,42.0,0.0,1.0,1.0,1.0,1.0,23883.088997796156,8377.677283490286,27,1.0,1.0,1.0,146109
967,110,34,0,1,1,1,46.0,31.0,0.0,0.0,1.0,1.0,1.0,52214.371491092505,30478.254167844007,8,1.0,1.0,0.0,176621
968,110,37,1,1,1,1,71.0,38.0,0.0,1.0,1.0,1.0,1.0,13869.266493645337,8584.307459458376,24,1.0,1.0,1.0,145114
969,110,34,2,1,2,1,21.0,15.0,0.0,0.0,1.0,0.0,1.0,69477.2636826896,28268.924884231972,6,0.0,1.0,0.0,215031
970,110,40,1,2,1,1,54.0,37.0,1.0,0.0,0.0,1.0,1.0,28062.191274858953,5246.861326649754,15,0.0,1.0,1.0,174309
971,110,42,2,1,1,1,23.0,18.0,1.0,0.0,0.0,0.0,1.0,133852.84492841605,6165.627861748715,5,0.0,1.0,0.0,227451
972,110,44,3,1,2,1,68.0,39.0,0.0,0.0,1.0,0.0,0.0,52533.717684906136,26397.607187946338,13,0.0,1.0,0.0,207094
973,110,36,1,1,1,1,70.0,45.0,0.0,1.0,1.0,0.0,1.0,15907.131575488333,8377.677283490286,27,1.0,1.0,1.0,185240
974,110,39,1,1,1,1,33.0,28.0,0.0,1.0,0.0,1.0,1.0,5138.6316748079935,11099.878109842337,9,0.0,1.0,1.0,167983
975,110,50,6,4,5,0,70.0,30.0,0.0,0.0,0.0,1.0,1.0,10892.76465927076,6681.87426024428,13,1.0,1.0,1.0,209318
976,110,35,3,2,1,1,33.0,22.0,0.0,0.0,1.0,0.0,1.0,74378.29909573757,30736.491388224582,5,0.0,1.0,0.0,214133
977,110,38,3,2,2,1,31.0,25.0,0.0,1.0,1.0,1.0,1.0,46251.08275375651,32102.15336288353,4,1.0,0.0,0.0,240748
978,110,45,3,2,1,0,43.0,15.0,1.0,0.0,1.0,1.0,1.0,17180.62287603594,11554.267397271133,10,0.0,1.0,1.0,197971
979,110,41,1,1,1,1,61.0,21.0,0.0,1.0,1.0,0.0,1.0,10380.945719798961,5667.221162522772,16,1.0,1.0,1.0,162950
980,110,34,0,0,0,1,51.0,32.0,0.0,0.0,1.0,1.0,1.0,50249.16633719387,34516.24221445928,9,1.0,1.0,0.0,143343
981,110,40,1,1,1,1,53.0,39.0,0.0,1.0,0.0,1.0,1.0,9327.368972440507,5973.1540755210135,16,1.0,1.0,1.0,185034
982,110,16,2,2,1,1,43.0,18.0,0.0,0.0,1.0,0.0,1.0,11505.11587528406,8386.388899682905,13,1.0,1.0,0.0,272184
983,110,42,3,2,2,0,25.0,23.0,0.0,1.0,1.0,1.0,0.0,8199.70606558144,9912.418232750628,6,0.0,1.0,0.0,166054
984,110,21,3,2,2,1,16.0,14.0,0.0,1.0,0.0,0.0,0.0,96061.26774538896,30190.49834196583,2,0.0,1.0,0.0,177122
985,110,26,1,1,1,1,66.0,42.0,1.0,1.0,0.0,1.0,1.0,12259.765669927552,7824.050064609662,21,1.0,1.0,1.0,190265
986,110,54,2,1,1,0,21.0,21.0,0.0,1.0,0.0,1.0,0.0,6514.986682450388,8210.260368824647,8,0.0,1.0,0.0,173403
987,110,38,3,2,2,1,15.0,7.0,0.0,0.0,0.0,1.0,1.0,144475.79508663615,6968.514505501905,4,1.0,1.0,1.0,231770
988,110,33,4,2,2,1,52.0,32.0,0.0,0.0,1.0,0.0,1.0,48823.620244047655,30329.374099540837,8,1.0,1.0,0.0,185415
989,110,17,1,1,1,1,57.0,29.0,0.0,0.0,0.0,1.0,1.0,12591.101378370728,11126.539251978278,14,1.0,1.0,1.0,300702
990,110,46,1,1,1,1,68.0,38.0,0.0,0.0,1.0,0.0,0.0,52649.81925474105,25481.545224861853,13,0.0,1.0,0.0,161360
991,110,38,3,2,2,1,34.0,25.0,0.0,1.0,1.0,1.0,1.0,56490.96736830026,32558.538781099436,4,1.0,0.0,0.0,154287
992,110,43,3,2,2,0,23.0,14.0,0.0,0.0,0.0,0.0,1.0,41973.79787736275,10587.940216902884,4,0.0,1.0,0.0,163596
993,110,37,1,0,1,1,76.0,45.0,0.0,0.0,1.0,0.0,0.0,47577.083323269006,24786.855748698927,13,1.0,1.0,0.0,167571
994,110,45,4,0,4,1,67.0,31.0,0.0,1.0,1.0,0.0,1.0,8471.309256512965,8060.647338218954,14,1.0,1.0,1.0,308416
995,110,42,2,2,2,1,43.0,28.0,0.0,0.0,1.0,1.0,1.0,35712.33725768541,29674.44114935174,7,1.0,1.0,0.0,156842
996,110,41,1,1,1,1,61.0,21.0,0.0,1.0,1.0,0.0,1.0,10380.945719798961,5667.221162522772,16,1.0,1.0,1.0,144014
997,110,42,2,2,1,1,49.0,32.0,1.0,0.0,0.0,1.0,1.0,7383.819630957329,9615.540558583523,13,0.0,1.0,1.0,183824
998,110,42,1,1,1,1,74.0,38.0,0.0,1.0,1.0,0.0,1.0,24722.536834902774,8377.677286626835,27,1.0,1.0,1.0,187701
999,110,11,1,1,1,1,77.0,32.0,0.0,1.0,1.0,0.0,1.0,12015.061282185647,9386.506811724303,13,1.0,1.0,1.0,286286
1000,110,42,1,0,1,1,74.0,38.0,0.0,1.0,1.0,0.0,1.0,24722.536834902774,8377.677286626835,27,1.0,1.0,1.0,183086
1001,110,43,1,1,1,1,36.0,30.0,0.0,1.0,0.0,1.0,1.0,6514.986682450388,10077.222280737835,7,0.0,1.0,1.0,189445
1002,110,33,1,1,1,1,80.0,43.0,0.0,0.0,1.0,0.0,0.0,57599.92024602909,26160.78834584012,13,1.0,1.0,0.0,170275
1003,110,2,2,1,2,1,29.0,22.0,0.0,1.0,1.0,1.0,1.0,71917.86059894021,33347.6486225476,5,1.0,1.0,0.0,289471
1004,110,48,0,1,1,0,87.0,44.0,0.0,1.0,0.0,1.0,1.0,19776.815917102464,7205.614604346834,26,1.0,1.0,1.0,156268
1005,110,29,1,1,1,1,38.0,27.0,0.0,1.0,1.0,1.0,1.0,66138.02257733393,32300.436948045495,5,1.0,0.0,0.0,142023
1006,110,27,1,0,1,1,64.0,42.0,1.0,0.0,0.0,1.0,1.0,13178.58025916365,7926.715373315408,21,0.0,1.0,1.0,197917
1007,110,11,2,1,1,1,82.0,44.0,0.0,0.0,1.0,1.0,0.0,62153.09612264638,26873.410436514132,14,1.0,1.0,0.0,233694
1008,110,11,1,1,1,1,77.0,32.0,0.0,1.0,1.0,0.0,1.0,12015.061282185647,9386.506811724303,13,1.0,1.0,1.0,313112
1009,110,40,0,1,1,1,48.0,21.0,1.0,1.0,1.0,0.0,1.0,7062.428537146058,8604.741102656457,11,1.0,1.0,1.0,221143
1010,110,41,4,2,2,1,74.0,29.0,1.0,0.0,0.0,0.0,1.0,45895.01477433247,11319.397927683412,3,0.0,1.0,1.0,241102
1011,110,52,3,2,2,0,80.0,31.0,1.0,0.0,0.0,0.0,1.0,11023.27574385303,5331.966095819046,3,0.0,1.0,1.0,287055
1012,110,44,3,2,1,0,34.0,20.0,0.0,0.0,1.0,0.0,1.0,73090.78080486438,33347.64861941105,6,0.0,1.0,0.0,194560
1013,110,13,1,1,1,1,44.0,20.0,0.0,1.0,1.0,0.0,1.0,7031.959351745284,6208.985825229934,9,1.0,1.0,1.0,259924
1014,110,45,3,2,1,0,68.0,28.0,1.0,0.0,0.0,1.0,1.0,15263.214305857306,7734.876999042647,5,0.0,1.0,0.0,189000
1015,110,44,2,2,1,0,46.0,27.0,1.0,0.0,0.0,1.0,1.0,14710.039989893086,10285.30316606822,10,1.0,1.0,0.0,210294
1016,110,13,0,1,1,1,44.0,20.0,0.0,1.0,1.0,0.0,1.0,7031.959351745284,6208.985825229934,9,1.0,1.0,1.0,230935
1017,110,44,3,2,2,0,21.0,21.0,0.0,1.0,1.0,1.0,1.0,34024.24639283953,24579.679296236372,4,1.0,1.0,0.0,193306
1018,110,11,1,1,1,1,75.0,43.0,0.0,1.0,1.0,0.0,1.0,55527.16209997707,26354.771874150472,18,1.0,1.0,1.0,214947
1019,110,49,3,2,2,0,73.0,30.0,0.0,1.0,1.0,1.0,0.0,15840.331728666944,4595.393597426247,9,1.0,1.0,1.0,227085
1020,110,47,4,2,1,0,19.0,24.0,1.0,1.0,0.0,0.0,1.0,6855.968182565337,13609.903088135025,7,0.0,1.0,0.0,145061
1021,110,54,2,1,1,0,69.0,47.0,0.0,1.0,1.0,0.0,1.0,52219.71496716112,16232.732346361687,24,1.0,0.0,1.0,196439
1022,110,54,2,1,1,0,69.0,47.0,0.0,1.0,1.0,0.0,1.0,52219.71496716112,16232.732346361687,24,1.0,0.0,1.0,178737
1023,110,40,1,1,1,1,54.0,39.0,0.0,1.0,0.0,1.0,1.0,8743.709264200235,6583.523627599639,17,1.0,1.0,1.0,160428
1024,110,42,4,2,3,1,59.0,26.0,0.0,1.0,1.0,0.0,1.0,6850.73244801658,6523.26371693406,14,1.0,1.0,1.0,225251
1025,110,47,4,2,2,0,55.0,30.0,0.0,1.0,1.0,0.0,1.0,26720.755730176672,13632.530757001214,22,1.0,1.0,1.0,191259
1026,110,12,1,1,1,1,74.0,47.0,0.0,1.0,1.0,0.0,1.0,38409.73477618086,7795.8688098385355,27,1.0,1.0,1.0,238619
1027,110,29,1,1,1,1,48.0,31.0,0.0,0.0,1.0,1.0,1.0,51755.33698287574,30558.223142539588,7,1.0,1.0,0.0,155411
1028,110,36,3,2,2,1,54.0,25.0,1.0,0.0,0.0,1.0,1.0,73307.22702848542,30276.607723674217,2,0.0,1.0,0.0,184038
1029,110,39,1,1,1,1,83.0,43.0,0.0,1.0,0.0,1.0,1.0,22041.377244298623,8377.677283490286,27,1.0,1.0,1.0,152982
1030,110,48,4,2,2,0,68.0,26.0,0.0,0.0,1.0,0.0,1.0,16453.751818766887,9483.896368457334,13,1.0,1.0,1.0,212628
1031,110,37,5,3,3,0,42.0,16.0,1.0,0.0,1.0,1.0,1.0,16513.211246345927,6862.2302802366685,10,1.0,1.0,1.0,211728
1032,110,21,3,2,2,1,15.0,14.0,0.0,1.0,0.0,0.0,0.0,114403.8399724517,32937.26190898262,2,0.0,1.0,0.0,188255
1033,109,1,2,1,1,1,88.0,43.0,0.0,0.0,0.0,1.0,1.0,25911.887867045032,6889.687288442852,22,1.0,1.0,1.0,278334
1034,110,25,2,2,2,1,54.0,28.0,1.0,0.0,1.0,0.0,1.0,72587.11251444595,30335.188102884422,3,0.0,1.0,1.0,242497
1035,110,39,3,2,2,0,14.0,11.0,0.0,1.0,1.0,0.0,1.0,35193.03869844928,17363.640669359127,4,1.0,1.0,0.0,167674
1036,110,33,4,2,2,0,37.0,11.0,1.0,0.0,1.0,1.0,0.0,27639.34231492639,20977.246998575836,8,0.0,1.0,0.0,177845
1037,110,38,4,1,1,1,64.0,47.0,0.0,1.0,1.0,0.0,1.0,26841.136150468385,8646.43864321027,26,1.0,1.0,1.0,132271
1038,110,45,1,1,1,1,57.0,27.0,1.0,0.0,0.0,1.0,1.0,30235.164691144288,3690.7944864204906,23,0.0,1.0,1.0,197781
1039,110,53,3,2,2,0,55.0,27.0,1.0,0.0,0.0,0.0,1.0,30869.61681749958,3177.678589823399,21,0.0,1.0,1.0,159134
1040,110,45,5,3,3,1,50.0,31.0,1.0,1.0,0.0,1.0,1.0,6827.637725817344,10336.795178479284,13,0.0,1.0,1.0,168841
1041,110,36,1,1,1,1,67.0,24.0,0.0,1.0,1.0,1.0,0.0,11275.004499025617,7849.246782978318,11,1.0,1.0,1.0,224565
1042,110,38,3,2,2,1,15.0,7.0,0.0,0.0,0.0,1.0,1.0,144779.1298038209,7048.437758588533,4,1.0,1.0,1.0,235864
1043,110,49,0,0,0,1,48.0,30.0,0.0,0.0,1.0,1.0,1.0,44608.136165205215,31175.474846253095,8,1.0,1.0,0.0,431121
1044,110,37,2,2,2,0,22.0,14.0,0.0,0.0,0.0,0.0,1.0,58504.764709522715,21674.708232742854,6,0.0,1.0,0.0,157600
1045,110,37,5,3,3,0,16.0,13.0,0.0,1.0,1.0,0.0,1.0,54927.84680313143,31458.439745053318,5,1.0,1.0,0.0,139276
1046,110,50,3,2,2,0,13.0,14.0,0.0,1.0,0.0,1.0,0.0,7010.7724326806,7515.068723428118,5,1.0,1.0,0.0,131841
1047,110,45,1,2,1,0,43.0,15.0,1.0,0.0,1.0,1.0,1.0,17133.900755995845,11450.48115392478,10,0.0,1.0,1.0,188017
1048,110,19,3,2,2,1,37.0,21.0,1.0,0.0,0.0,1.0,1.0,59881.71123092909,3789.5925860296643,6,0.0,1.0,1.0,180627
1049,110,38,0,0,0,1,82.0,46.0,0.0,1.0,0.0,1.0,1.0,23989.49723839421,8479.704397726255,24,1.0,1.0,1.0,156372
1050,110,43,3,2,2,0,17.0,12.0,0.0,1.0,1.0,0.0,1.0,71555.30806627328,32750.24249484782,5,1.0,1.0,0.0,145004
1051,110,39,3,2,2,0,15.0,11.0,0.0,1.0,1.0,0.0,1.0,29144.353115499063,16893.01612641179,5,1.0,1.0,0.0,154766
1052,110,52,6,0,6,0,25.0,29.0,0.0,1.0,0.0,1.0,1.0,6514.986682450388,9970.95004557474,8,0.0,1.0,1.0,224022
1053,110,26,1,1,1,1,26.0,8.0,0.0,0.0,0.0,1.0,1.0,215476.24640657665,7816.21206277133,5,1.0,1.0,1.0,277488
1054,110,40,1,1,1,1,43.0,13.0,1.0,0.0,1.0,1.0,0.0,26351.978826927218,20656.673622293194,10,0.0,1.0,1.0,240616
1055,110,38,4,2,2,0,24.0,26.0,1.0,1.0,0.0,1.0,1.0,6041.6193458798025,9678.303596784841,10,0.0,1.0,1.0,147097
1056,110,30,1,1,1,0,30.0,27.0,0.0,1.0,1.0,1.0,1.0,75007.1723248753,31455.46616279771,5,1.0,1.0,0.0,156125
1057,110,50,0,0,1,0,72.0,26.0,0.0,0.0,1.0,1.0,1.0,13578.779989462051,5918.145556033007,14,1.0,1.0,1.0,299647
1058,110,45,5,2,3,1,92.0,44.0,0.0,0.0,0.0,1.0,1.0,66409.6974437273,25817.051263819212,14,1.0,1.0,1.0,191485
1059,110,31,4,2,2,1,28.0,6.0,0.0,0.0,0.0,0.0,0.0,193391.26874870772,9798.227528909796,4,0.0,1.0,1.0,318714
1060,110,45,3,2,2,1,30.0,29.0,0.0,1.0,0.0,1.0,1.0,6514.986682450388,10900.779471452941,8,0.0,1.0,1.0,161807
1061,110,41,1,0,1,1,63.0,34.0,0.0,1.0,1.0,1.0,1.0,13315.25589917452,7258.1929591243215,22,1.0,1.0,1.0,177147
1062,110,21,3,2,2,1,14.0,12.0,0.0,1.0,0.0,0.0,0.0,149531.78027223304,26894.221232798354,2,0.0,1.0,0.0,189265
1063,110,55,2,2,1,0,58.0,25.0,0.0,0.0,0.0,1.0,1.0,14574.524417102491,6029.48339923666,8,0.0,1.0,1.0,259868
1064,110,37,2,1,1,1,71.0,38.0,0.0,1.0,1.0,1.0,1.0,13869.266493645337,8584.307459458376,24,1.0,1.0,1.0,170128
1065,110,44,2,1,1,1,45.0,29.0,0.0,0.0,1.0,1.0,1.0,39728.971213027435,30767.837636401193,8,1.0,1.0,0.0,210217
1066,110,27,1,1,1,1,42.0,30.0,1.0,0.0,0.0,1.0,1.0,14630.031260941842,10059.122181047793,11,1.0,1.0,0.0,206061
1067,110,47,2,2,1,1,78.0,42.0,0.0,0.0,1.0,0.0,0.0,56830.71366601459,26110.401499845655,13,1.0,1.0,0.0,137322
1068,110,42,1,1,1,1,32.0,25.0,1.0,1.0,0.0,1.0,1.0,8469.122775587693,7020.107599008225,10,0.0,1.0,1.0,161568
1069,110,35,1,1,1,1,65.0,23.0,0.0,1.0,1.0,1.0,1.0,12996.14258881545,31128.419225723996,12,1.0,1.0,1.0,220716
1070,110,37,2,1,1,1,71.0,38.0,0.0,1.0,1.0,1.0,1.0,13869.266493645337,8584.307459458376,24,1.0,1.0,1.0,165163
1071,110,37,2,1,1,1,76.0,39.0,0.0,1.0,1.0,1.0,1.0,15084.285360745062,8377.677286626835,26,1.0,1.0,1.0,119142
1072,110,33,1,1,1,1,53.0,31.0,0.0,0.0,1.0,0.0,0.0,49233.04680887496,29373.710289388397,8,1.0,1.0,0.0,164909
1073,110,39,0,0,0,1,72.0,39.0,0.0,1.0,1.0,1.0,1.0,16480.876856731116,8377.677283490286,27,1.0,1.0,1.0,130847
1074,110,44,0,0,0,1,49.0,32.0,0.0,1.0,1.0,0.0,1.0,36742.52075823278,20180.900023641832,20,1.0,1.0,0.0,164114
1075,110,38,3,2,2,1,21.0,24.0,0.0,1.0,1.0,1.0,1.0,29952.198082483672,21538.161332671545,4,1.0,1.0,0.0,177508
1076,110,37,3,2,2,1,61.0,43.0,0.0,0.0,1.0,0.0,0.0,51139.17662385284,26887.622406141098,14,0.0,1.0,0.0,175732
1077,110,48,3,2,2,1,46.0,31.0,0.0,0.0,1.0,1.0,1.0,47592.05799244325,31225.20998644867,8,1.0,1.0,0.0,162809
1078,110,43,2,1,1,1,41.0,33.0,0.0,1.0,1.0,1.0,1.0,20168.40828015579,20035.277554770437,10,1.0,0.0,1.0,178125
1079,110,38,3,0,2,1,24.0,24.0,0.0,1.0,1.0,1.0,1.0,60954.314487352414,32351.020619668485,5,1.0,0.0,0.0,188094
1080,110,39,1,1,1,1,72.0,39.0,0.0,1.0,1.0,1.0,1.0,16480.876856731116,8377.677283490286,27,1.0,1.0,1.0,136081
1081,110,44,2,1,1,1,75.0,41.0,0.0,1.0,1.0,0.0,0.0,49754.39137351675,26203.31066935693,14,1.0,1.0,0.0,196305
1082,110,25,1,0,1,1,73.0,43.0,0.0,0.0,1.0,0.0,0.0,50373.011207315445,24522.778707547946,13,1.0,1.0,0.0,169683
1083,110,26,1,0,1,1,66.0,42.0,1.0,1.0,0.0,1.0,1.0,12259.765669927552,7824.050064609662,21,1.0,1.0,1.0,181417
1084,110,44,5,2,3,1,42.0,26.0,0.0,0.0,1.0,1.0,1.0,8181.687635794037,15830.025039311873,9,1.0,1.0,0.0,173291
1085,110,44,0,0,1,1,42.0,26.0,0.0,0.0,1.0,1.0,1.0,8181.687635794037,15830.025039311873,9,1.0,1.0,0.0,48650
1086,110,49,5,0,5,0,65.0,29.0,0.0,1.0,0.0,1.0,1.0,10595.198625974925,6283.2063100263,15,1.0,1.0,1.0,170999
1087,110,54,4,1,2,0,60.0,28.0,0.0,1.0,1.0,0.0,1.0,13631.512070525405,5786.747600844913,20,1.0,1.0,1.0,149815
1088,110,45,3,1,1,0,75.0,31.0,1.0,0.0,0.0,0.0,1.0,38983.520804620784,7092.179027387969,3,0.0,1.0,1.0,205907
1089,110,49,1,0,1,1,62.0,36.0,0.0,1.0,1.0,0.0,1.0,17943.698210305196,8545.688139200676,27,1.0,1.0,1.0,123732
1090,110,42,1,0,1,1,34.0,30.0,0.0,1.0,0.0,1.0,0.0,9474.355279191437,9217.220125370153,5,0.0,1.0,1.0,169365
1091,110,49,4,2,2,0,70.0,27.0,0.0,0.0,1.0,1.0,1.0,14176.983067687703,6215.4751964457955,17,1.0,1.0,1.0,199754
1092,110,42,2,2,2,1,44.0,27.0,0.0,1.0,1.0,1.0,1.0,44892.22931783164,30290.729241102475,5,1.0,0.0,0.0,182509
1093,110,50,1,1,1,0,87.0,35.0,0.0,0.0,0.0,1.0,1.0,35192.79369579384,4590.647419507399,19,1.0,1.0,1.0,132238
1094,110,46,3,2,2,0,53.0,23.0,1.0,0.0,0.0,1.0,1.0,42607.95951196715,19933.61687566367,4,0.0,1.0,1.0,216898
1095,110,22,1,1,1,1,86.0,45.0,0.0,0.0,1.0,0.0,1.0,63330.769897627215,26561.291596154908,17,1.0,1.0,1.0,235882
